"Date","Price","Open","High","Low","Change %"
"Jul 23, 2018","144.520","143.710","145.040","143.520","0.58%"
"Jul 20, 2018","143.685","144.645","145.205","143.645","-0.68%"
"Jul 19, 2018","144.665","144.125","145.435","143.835","0.39%"
"Jul 18, 2018","144.105","143.585","144.585","143.465","0.36%"
"Jul 17, 2018","143.585","143.795","143.875","143.045","-0.13%"
"Jul 16, 2018","143.770","143.960","144.120","143.370","-0.16%"
"Jul 13, 2018","143.995","143.305","144.625","143.015","0.50%"
"Jul 12, 2018","143.285","143.745","144.125","142.995","-0.32%"
"Jul 11, 2018","143.740","142.000","144.000","141.830","1.25%"
"Jul 10, 2018","141.970","141.820","142.520","141.370","0.09%"
"Jul 09, 2018","141.845","142.125","142.305","141.415","-0.20%"
"Jul 06, 2018","142.135","142.625","143.005","141.975","-0.35%"
"Jul 05, 2018","142.640","142.320","143.000","142.150","0.21%"
"Jul 04, 2018","142.345","142.155","142.665","141.905","0.15%"
"Jul 03, 2018","142.130","142.620","143.430","141.830","-0.34%"
"Jul 02, 2018","142.620","142.100","143.090","141.950","0.36%"
"Jun 29, 2018","142.105","142.915","143.015","141.595","-0.54%"
"Jun 28, 2018","142.880","143.130","143.470","142.640","-0.20%"
"Jun 27, 2018","143.170","142.520","143.520","142.210","0.47%"
"Jun 26, 2018","142.505","142.155","142.825","141.885","0.25%"
"Jun 25, 2018","142.150","141.740","142.640","141.500","0.30%"
"Jun 22, 2018","141.720","141.540","142.210","141.010","0.13%"
"Jun 21, 2018","141.540","141.460","142.110","140.920","0.06%"
"Jun 20, 2018","141.460","141.660","141.870","140.740","-0.14%"
"Jun 19, 2018","141.660","140.580","142.360","140.490","0.77%"
"Jun 18, 2018","140.580","140.570","141.080","140.240","0.00%"
"Jun 15, 2018","140.575","138.755","140.735","138.565","1.31%"
"Jun 14, 2018","138.755","138.395","138.875","137.805","0.27%"
"Jun 13, 2018","138.375","137.845","138.735","137.595","0.37%"
"Jun 12, 2018","137.865","137.245","137.955","136.745","0.46%"
"Jun 11, 2018","137.240","137.020","137.350","136.630","0.17%"
"Jun 08, 2018","137.010","136.710","137.500","136.470","0.26%"
"Jun 07, 2018","136.655","135.915","136.895","135.775","0.51%"
"Jun 06, 2018","135.955","136.575","136.645","135.815","-0.47%"
"Jun 05, 2018","136.595","136.445","136.795","136.035","0.11%"
"Jun 04, 2018","136.445","136.675","136.785","136.145","-0.13%"
"Jun 01, 2018","136.625","137.795","137.865","136.545","-0.83%"
"May 31, 2018","137.770","137.220","138.060","136.930","0.38%"
"May 30, 2018","137.255","138.245","138.375","137.225","-0.69%"
"May 29, 2018","138.210","137.070","138.450","136.880","0.84%"
"May 28, 2018","137.055","137.355","137.435","136.595","-0.29%"
"May 25, 2018","137.450","137.830","138.030","137.040","-0.28%"
"May 24, 2018","137.830","137.240","138.400","137.010","0.43%"
"May 23, 2018","137.240","137.150","138.090","136.930","0.07%"
"May 22, 2018","137.150","137.290","137.570","136.750","-0.12%"
"May 21, 2018","137.310","137.770","138.580","137.290","-0.33%"
"May 18, 2018","137.760","137.920","138.390","137.150","-0.11%"
"May 17, 2018","137.910","137.260","138.060","137.110","0.45%"
"May 16, 2018","137.290","137.710","138.160","137.140","-0.29%"
"May 15, 2018","137.685","136.425","137.895","136.225","0.92%"
"May 14, 2018","136.430","136.020","136.470","135.640","0.28%"
"May 11, 2018","136.055","135.775","136.485","135.655","0.21%"
"May 10, 2018","135.775","137.515","137.785","135.605","-1.25%"
"May 09, 2018","137.500","137.390","138.060","137.120","0.07%"
"May 08, 2018","137.405","137.605","137.785","137.055","-0.13%"
"May 07, 2018","137.590","136.840","137.940","136.720","0.55%"
"May 04, 2018","136.840","137.030","137.530","136.760","-0.14%"
"May 03, 2018","137.030","137.570","137.630","136.710","-0.39%"
"May 02, 2018","137.570","136.760","137.600","136.680","0.59%"
"May 01, 2018","136.760","136.370","136.980","136.250","0.27%"
"Apr 30, 2018","136.390","136.090","136.550","135.830","0.23%"
"Apr 27, 2018","136.075","137.355","137.585","135.985","-0.94%"
"Apr 26, 2018","137.360","137.940","138.000","137.180","-0.41%"
"Apr 25, 2018","137.920","137.290","138.300","137.030","0.46%"
"Apr 24, 2018","137.295","137.875","137.925","137.045","-0.42%"
"Apr 23, 2018","137.870","136.560","137.990","136.120","0.97%"
"Apr 20, 2018","136.550","135.990","136.880","135.840","0.41%"
"Apr 19, 2018","135.990","135.690","136.150","135.030","0.22%"
"Apr 18, 2018","135.685","135.935","136.275","135.515","-0.19%"
"Apr 17, 2018","135.940","136.390","136.480","135.850","-0.33%"
"Apr 16, 2018","136.390","136.500","137.070","136.330","-0.10%"
"Apr 13, 2018","136.520","136.440","136.690","136.080","0.06%"
"Apr 12, 2018","136.440","135.900","136.810","135.740","0.40%"
"Apr 11, 2018","135.900","135.650","136.340","135.590","0.18%"
"Apr 10, 2018","135.650","136.280","136.680","135.540","-0.46%"
"Apr 09, 2018","136.280","136.430","136.580","135.710","-0.11%"
"Apr 06, 2018","136.430","135.390","136.690","135.340","0.77%"
"Apr 05, 2018","135.390","134.830","135.580","134.720","0.42%"
"Apr 04, 2018","134.830","134.410","135.870","134.370","0.31%"
"Apr 03, 2018","134.415","134.695","135.085","134.305","-0.20%"
"Apr 02, 2018","134.690","135.130","135.440","134.170","-0.39%"
"Mar 30, 2018","135.215","135.455","135.925","135.155","-0.17%"
"Mar 29, 2018","135.450","135.660","136.200","135.200","-0.15%"
"Mar 28, 2018","135.660","137.010","137.090","135.480","-0.99%"
"Mar 27, 2018","137.015","137.105","137.225","136.095","-0.06%"
"Mar 26, 2018","137.100","138.200","138.230","137.040","-0.75%"
"Mar 23, 2018","138.140","137.770","138.490","137.160","0.27%"
"Mar 22, 2018","137.770","135.760","137.850","135.710","1.52%"
"Mar 21, 2018","135.710","136.600","136.820","135.620","-0.69%"
"Mar 20, 2018","136.650","136.880","136.960","136.200","-0.17%"
"Mar 19, 2018","136.885","136.485","137.045","136.385","0.29%"
"Mar 16, 2018","136.490","136.420","136.780","135.840","0.05%"
"Mar 15, 2018","136.420","135.760","136.510","135.550","0.49%"
"Mar 14, 2018","135.760","136.070","136.420","135.380","-0.23%"
"Mar 13, 2018","136.070","135.830","136.340","135.470","0.17%"
"Mar 12, 2018","135.840","135.920","136.230","135.640","-0.08%"
"Mar 09, 2018","135.945","136.995","137.055","135.895","-0.76%"
"Mar 08, 2018","136.990","136.230","137.220","136.160","0.56%"
"Mar 07, 2018","136.230","135.820","136.740","135.800","0.30%"
"Mar 06, 2018","135.820","137.590","137.750","135.380","-1.29%"
"Mar 05, 2018","137.595","137.875","138.345","137.495","-0.21%"
"Mar 02, 2018","137.880","138.330","138.680","137.550","-0.33%"
"Mar 01, 2018","138.330","138.660","139.080","138.100","-0.24%"
"Feb 28, 2018","138.660","138.160","138.690","137.900","0.36%"
"Feb 27, 2018","138.160","136.850","138.210","136.610","0.95%"
"Feb 26, 2018","136.855","137.665","137.805","136.675","-0.58%"
"Feb 23, 2018","137.660","138.120","138.330","137.480","-0.33%"
"Feb 22, 2018","138.120","137.500","138.840","137.460","0.45%"
"Feb 21, 2018","137.500","137.380","137.790","136.850","0.09%"
"Feb 20, 2018","137.380","136.460","137.530","136.450","0.67%"
"Feb 19, 2018","136.465","136.435","136.875","136.245","0.03%"
"Feb 16, 2018","136.430","136.070","136.710","135.780","0.26%"
"Feb 15, 2018","136.070","136.900","137.190","135.930","-0.61%"
"Feb 14, 2018","136.905","138.705","138.885","136.855","-1.29%"
"Feb 13, 2018","138.700","138.450","139.040","138.190","0.18%"
"Feb 12, 2018","138.450","138.730","139.020","138.370","-0.30%"
"Feb 09, 2018","138.870","140.330","140.460","138.720","-1.04%"
"Feb 08, 2018","140.330","139.450","140.510","138.850","0.63%"
"Feb 07, 2018","139.450","138.140","139.490","138.060","0.95%"
"Feb 06, 2018","138.140","140.030","140.570","137.970","-1.33%"
"Feb 05, 2018","139.995","139.335","140.015","138.785","0.46%"
"Feb 02, 2018","139.355","136.895","139.435","136.885","1.75%"
"Feb 01, 2018","136.955","136.795","137.455","136.645","0.12%"
"Jan 31, 2018","136.790","137.230","137.420","136.180","-0.32%"
"Jan 30, 2018","137.230","136.990","137.550","136.660","0.18%"
"Jan 29, 2018","136.990","136.170","137.260","135.900","0.58%"
"Jan 26, 2018","136.195","136.425","136.565","135.695","-0.12%"
"Jan 25, 2018","136.365","136.155","136.525","135.075","0.11%"
"Jan 24, 2018","136.215","137.355","137.375","135.875","-0.83%"
"Jan 23, 2018","137.350","136.780","137.920","136.430","0.42%"
"Jan 22, 2018","136.780","136.590","137.080","136.450","0.14%"
"Jan 19, 2018","136.590","136.910","137.030","136.080","-0.28%"
"Jan 18, 2018","136.970","136.520","137.150","136.480","0.32%"
"Jan 17, 2018","136.530","136.090","136.950","135.860","0.32%"
"Jan 16, 2018","136.090","135.920","136.480","135.740","0.12%"
"Jan 15, 2018","135.925","135.485","136.185","134.945","0.31%"
"Jan 12, 2018","135.510","136.210","136.430","135.470","-0.51%"
"Jan 11, 2018","136.210","136.800","137.300","135.890","-0.43%"
"Jan 10, 2018","136.800","137.060","137.280","136.280","-0.19%"
"Jan 09, 2018","137.065","136.665","137.325","136.235","0.29%"
"Jan 08, 2018","136.670","135.960","136.930","135.490","0.61%"
"Jan 05, 2018","135.835","135.835","136.095","135.605","-0.04%"
"Jan 04, 2018","135.895","136.265","136.775","135.765","-0.24%"
"Jan 03, 2018","136.220","136.010","136.640","135.930","0.12%"
"Jan 02, 2018","136.050","136.520","136.660","135.620","-0.34%"
"Jan 01, 2018","136.520","136.610","136.670","136.390","-0.07%"
"Dec 29, 2017","136.615","136.935","137.025","136.145","-0.23%"
"Dec 28, 2017","136.935","137.665","137.855","136.675","-0.53%"
"Dec 27, 2017","137.660","137.760","137.880","137.300","-0.08%"
"Dec 26, 2017","137.765","137.735","138.155","137.485","0.03%"
"Dec 25, 2017","137.730","137.850","138.270","137.370","-0.09%"
"Dec 22, 2017","137.860","138.200","138.330","137.670","-0.25%"
"Dec 21, 2017","138.200","138.120","138.520","137.850","0.05%"
"Dec 20, 2017","138.125","138.835","139.065","137.825","-0.56%"
"Dec 19, 2017","138.900","138.960","139.350","138.420","-0.04%"
"Dec 18, 2017","138.950","139.410","139.810","138.760","-0.33%"
"Dec 15, 2017","139.410","139.500","139.790","139.090","-0.07%"
"Dec 14, 2017","139.505","138.965","139.735","138.945","0.39%"
"Dec 13, 2017","138.965","139.985","140.305","138.865","-0.73%"
"Dec 12, 2017","139.980","139.480","140.130","139.330","0.36%"
"Dec 11, 2017","139.480","140.020","140.200","139.130","-0.39%"
"Dec 08, 2017","140.020","140.070","140.480","139.770","-0.04%"
"Dec 07, 2017","140.075","140.015","140.425","139.595","0.05%"
"Dec 06, 2017","140.010","139.140","140.450","138.950","0.63%"
"Dec 05, 2017","139.140","138.940","139.350","138.440","0.14%"
"Dec 04, 2017","138.940","138.680","139.600","138.660","0.19%"
"Dec 01, 2017","138.680","139.330","139.520","138.520","-0.47%"
"Nov 30, 2017","139.330","138.580","139.750","138.400","0.54%"
"Nov 29, 2017","138.580","138.910","139.150","137.690","-0.24%"
"Nov 28, 2017","138.910","139.950","139.970","138.250","-0.75%"
"Nov 27, 2017","139.955","139.035","140.025","138.905","0.66%"
"Nov 24, 2017","139.035","138.775","139.305","138.715","0.19%"
"Nov 23, 2017","138.775","139.045","139.775","138.705","-0.19%"
"Nov 22, 2017","139.045","139.695","140.165","138.935","-0.46%"
"Nov 21, 2017","139.690","140.440","140.920","139.250","-0.54%"
"Nov 20, 2017","140.445","140.115","141.105","139.985","0.24%"
"Nov 17, 2017","140.110","140.490","140.870","140.020","-0.27%"
"Nov 16, 2017","140.490","141.640","141.940","140.120","-0.81%"
"Nov 15, 2017","141.640","142.960","143.200","141.170","-0.93%"
"Nov 14, 2017","142.965","143.545","143.765","142.765","-0.41%"
"Nov 13, 2017","143.550","143.530","143.910","143.400","-0.10%"
"Nov 10, 2017","143.695","143.415","143.765","143.045","0.21%"
"Nov 09, 2017","143.390","142.890","143.760","142.690","0.34%"
"Nov 08, 2017","142.905","142.735","143.155","142.645","0.12%"
"Nov 07, 2017","142.730","142.640","143.050","142.380","0.06%"
"Nov 06, 2017","142.640","143.010","143.510","142.370","-0.30%"
"Nov 03, 2017","143.070","142.600","143.280","142.400","0.34%"
"Nov 02, 2017","142.590","142.490","142.980","142.310","0.07%"
"Nov 01, 2017","142.495","143.365","143.555","142.205","-0.61%"
"Oct 31, 2017","143.365","144.225","144.265","143.035","-0.60%"
"Oct 30, 2017","144.225","144.295","144.505","144.005","-0.04%"
"Oct 27, 2017","144.285","144.665","145.165","144.185","-0.26%"
"Oct 26, 2017","144.665","144.545","144.775","143.815","0.09%"
"Oct 25, 2017","144.540","144.910","144.990","143.880","-0.26%"
"Oct 24, 2017","144.910","144.970","145.020","144.430","-0.04%"
"Oct 23, 2017","144.970","145.100","145.580","144.690","-0.11%"
"Oct 20, 2017","145.125","144.735","145.425","144.675","0.27%"
"Oct 19, 2017","144.735","145.075","145.475","144.655","-0.23%"
"Oct 18, 2017","145.070","144.870","145.220","144.620","0.14%"
"Oct 17, 2017","144.870","144.520","145.210","144.450","0.24%"
"Oct 16, 2017","144.520","144.300","144.760","144.200","0.14%"
"Oct 13, 2017","144.315","145.105","145.335","144.075","-0.54%"
"Oct 12, 2017","145.100","145.100","145.710","144.780","-0.00%"
"Oct 11, 2017","145.105","145.475","145.895","144.885","-0.25%"
"Oct 10, 2017","145.475","146.525","146.565","145.005","-0.72%"
"Oct 09, 2017","146.525","146.745","146.855","146.355","-0.14%"
"Oct 06, 2017","146.725","146.285","146.785","146.195","0.30%"
"Oct 05, 2017","146.280","146.400","146.540","145.640","-0.08%"
"Oct 04, 2017","146.400","146.360","146.530","145.790","0.03%"
"Oct 03, 2017","146.360","146.770","147.210","146.080","-0.28%"
"Oct 02, 2017","146.770","146.600","147.040","146.520","0.10%"
"Sep 29, 2017","146.620","146.770","146.940","146.180","-0.11%"
"Sep 28, 2017","146.775","146.715","147.485","146.355","0.04%"
"Sep 27, 2017","146.715","145.625","146.755","145.565","0.75%"
"Sep 26, 2017","145.625","145.235","146.005","145.225","0.27%"
"Sep 25, 2017","145.230","145.080","145.560","144.560","0.09%"
"Sep 22, 2017","145.100","145.150","146.060","144.710","-0.03%"
"Sep 21, 2017","145.145","145.105","145.515","144.895","0.03%"
"Sep 20, 2017","145.100","144.930","145.350","144.230","0.11%"
"Sep 19, 2017","144.935","144.545","145.165","144.295","0.27%"
"Sep 18, 2017","144.545","144.935","145.225","144.055","-0.27%"
"Sep 15, 2017","144.930","145.180","145.580","144.380","-0.17%"
"Sep 14, 2017","145.180","144.900","145.460","144.780","0.19%"
"Sep 13, 2017","144.900","144.490","145.030","144.110","0.28%"
"Sep 12, 2017","144.490","144.720","144.880","144.240","-0.16%"
"Sep 11, 2017","144.720","144.870","145.290","144.200","-0.12%"
"Sep 08, 2017","144.890","144.330","145.290","144.140","0.39%"
"Sep 07, 2017","144.330","144.760","144.780","144.100","-0.30%"
"Sep 06, 2017","144.760","144.710","145.360","144.470","0.03%"
"Sep 05, 2017","144.710","144.840","145.010","144.160","-0.09%"
"Sep 04, 2017","144.845","143.365","145.005","143.065","1.03%"
"Sep 01, 2017","143.370","143.730","143.850","142.930","-0.25%"
"Aug 31, 2017","143.735","143.665","144.305","143.475","0.05%"
"Aug 30, 2017","143.660","143.710","143.880","143.300","-0.03%"
"Aug 29, 2017","143.710","142.960","144.380","142.960","0.52%"
"Aug 28, 2017","142.965","143.495","143.535","142.925","-0.34%"
"Aug 25, 2017","143.450","144.230","144.730","143.260","-0.54%"
"Aug 24, 2017","144.230","144.090","144.360","143.950","0.10%"
"Aug 23, 2017","144.090","144.690","144.930","143.950","-0.41%"
"Aug 22, 2017","144.690","145.550","145.630","144.650","-0.58%"
"Aug 21, 2017","145.540","145.690","145.810","145.320","-0.10%"
"Aug 18, 2017","145.690","146.030","146.350","145.490","-0.24%"
"Aug 17, 2017","146.035","145.195","146.065","145.055","0.59%"
"Aug 16, 2017","145.185","145.185","146.265","145.035","-0.00%"
"Aug 15, 2017","145.190","145.680","145.780","144.900","-0.34%"
"Aug 14, 2017","145.680","146.160","146.210","145.330","-0.33%"
"Aug 11, 2017","146.155","146.365","146.975","145.945","-0.14%"
"Aug 10, 2017","146.360","145.790","146.680","145.610","0.39%"
"Aug 09, 2017","145.790","144.310","145.990","143.970","1.01%"
"Aug 08, 2017","144.335","144.145","144.395","143.655","0.14%"
"Aug 07, 2017","144.140","144.330","144.500","144.000","-0.15%"
"Aug 04, 2017","144.360","144.410","144.610","143.700","-0.04%"
"Aug 03, 2017","144.415","143.665","144.625","143.635","0.52%"
"Aug 02, 2017","143.665","143.545","144.195","143.385","0.09%"
"Aug 01, 2017","143.540","143.330","143.830","142.830","0.15%"
"Jul 31, 2017","143.330","143.950","144.200","143.280","-0.47%"
"Jul 28, 2017","144.010","143.080","144.190","142.900","0.65%"
"Jul 27, 2017","143.080","142.470","143.160","142.280","0.43%"
"Jul 26, 2017","142.470","143.430","143.840","142.410","-0.67%"
"Jul 25, 2017","143.430","142.870","143.530","142.760","0.38%"
"Jul 24, 2017","142.880","143.280","143.400","142.490","-0.27%"
"Jul 21, 2017","143.260","143.560","144.020","143.010","-0.21%"
"Jul 20, 2017","143.560","144.020","144.430","143.520","-0.32%"
"Jul 19, 2017","144.020","144.160","144.190","143.510","-0.10%"
"Jul 18, 2017","144.170","144.590","144.950","143.810","-0.29%"
"Jul 17, 2017","144.585","144.665","144.885","144.305","-0.07%"
"Jul 14, 2017","144.680","145.730","145.930","144.340","-0.71%"
"Jul 13, 2017","145.720","145.720","146.060","145.320","-0.00%"
"Jul 12, 2017","145.725","147.105","147.145","145.605","-0.93%"
"Jul 11, 2017","147.100","147.150","147.620","146.960","-0.03%"
"Jul 10, 2017","147.140","147.710","147.850","146.990","-0.37%"
"Jul 07, 2017","147.690","148.160","148.340","147.570","-0.32%"
"Jul 06, 2017","148.165","147.725","148.415","147.405","0.30%"
"Jul 05, 2017","147.715","147.395","148.085","146.975","0.22%"
"Jul 04, 2017","147.395","147.265","147.675","146.905","0.09%"
"Jul 03, 2017","147.260","146.710","147.370","146.230","0.37%"
"Jun 30, 2017","146.720","146.980","147.050","146.280","-0.18%"
"Jun 29, 2017","146.980","145.940","147.230","145.830","0.71%"
"Jun 28, 2017","145.945","146.215","146.945","145.915","-0.18%"
"Jun 27, 2017","146.210","145.350","146.320","145.320","0.59%"
"Jun 26, 2017","145.350","145.500","145.980","145.140","-0.10%"
"Jun 23, 2017","145.495","146.085","146.545","145.245","-0.40%"
"Jun 22, 2017","146.085","146.555","146.685","146.005","-0.32%"
"Jun 21, 2017","146.555","146.385","146.855","146.085","0.12%"
"Jun 20, 2017","146.385","145.745","146.595","145.575","0.44%"
"Jun 19, 2017","145.740","145.240","145.880","144.770","0.33%"
"Jun 16, 2017","145.255","144.965","146.045","144.565","0.21%"
"Jun 15, 2017","144.950","143.610","145.170","143.470","0.93%"
"Jun 14, 2017","143.620","144.630","144.700","143.170","-0.69%"
"Jun 13, 2017","144.625","145.015","145.095","144.475","-0.27%"
"Jun 12, 2017","145.010","144.360","145.300","144.090","0.48%"
"Jun 09, 2017","144.320","143.900","144.460","143.590","0.30%"
"Jun 08, 2017","143.890","144.230","144.710","143.870","-0.24%"
"Jun 07, 2017","144.235","143.455","144.455","143.445","0.54%"
"Jun 06, 2017","143.455","143.515","144.035","143.155","-0.04%"
"Jun 05, 2017","143.515","143.525","143.865","143.205","-0.06%"
"Jun 02, 2017","143.595","144.025","144.305","143.455","-0.30%"
"Jun 01, 2017","144.020","143.680","144.290","143.540","0.23%"
"May 31, 2017","143.690","144.300","144.390","143.450","-0.42%"
"May 30, 2017","144.295","143.965","144.615","143.925","0.23%"
"May 29, 2017","143.965","143.605","144.105","143.505","0.28%"
"May 26, 2017","143.565","143.795","144.085","143.155","-0.16%"
"May 25, 2017","143.795","143.705","144.065","143.325","0.07%"
"May 24, 2017","143.700","144.500","144.930","143.670","-0.56%"
"May 23, 2017","144.510","143.370","144.650","143.270","0.80%"
"May 22, 2017","143.360","143.580","143.890","143.140","-0.16%"
"May 19, 2017","143.595","145.105","145.435","143.345","-1.04%"
"May 18, 2017","145.110","144.260","145.770","144.200","0.60%"
"May 17, 2017","144.250","143.300","144.280","143.170","0.66%"
"May 16, 2017","143.300","143.560","143.930","143.030","-0.19%"
"May 15, 2017","143.570","144.130","144.760","143.240","-0.40%"
"May 12, 2017","144.145","144.355","145.085","143.955","-0.15%"
"May 11, 2017","144.355","145.385","145.745","144.255","-0.71%"
"May 10, 2017","145.385","146.355","146.405","145.305","-0.66%"
"May 09, 2017","146.350","145.640","146.550","145.540","0.49%"
"May 08, 2017","145.640","145.950","146.220","145.210","-0.18%"
"May 05, 2017","145.900","145.920","146.730","145.880","-0.01%"
"May 04, 2017","145.920","145.710","146.100","145.170","0.14%"
"May 03, 2017","145.715","145.115","145.785","145.015","0.41%"
"May 02, 2017","145.120","146.260","146.300","144.850","-0.77%"
"May 01, 2017","146.250","146.260","146.590","145.990","-0.03%"
"Apr 28, 2017","146.290","145.450","146.760","145.120","0.58%"
"Apr 27, 2017","145.440","145.630","146.040","145.010","-0.13%"
"Apr 26, 2017","145.630","145.020","146.190","144.150","0.42%"
"Apr 25, 2017","145.025","145.815","146.215","144.425","-0.55%"
"Apr 24, 2017","145.820","145.940","146.510","144.790","-0.07%"
"Apr 21, 2017","145.920","146.390","146.750","145.700","-0.32%"
"Apr 20, 2017","146.385","147.105","147.325","146.035","-0.49%"
"Apr 19, 2017","147.110","146.990","147.240","146.360","0.08%"
"Apr 18, 2017","146.990","145.780","147.750","145.710","0.83%"
"Apr 17, 2017","145.775","146.165","146.605","145.575","-0.29%"
"Apr 14, 2017","146.205","146.165","146.935","146.045","0.02%"
"Apr 13, 2017","146.170","146.040","146.530","144.900","0.09%"
"Apr 12, 2017","146.045","147.435","148.035","145.985","-0.93%"
"Apr 11, 2017","147.420","147.160","148.050","146.860","0.18%"
"Apr 10, 2017","147.160","146.460","147.340","146.340","0.47%"
"Apr 07, 2017","146.470","145.600","146.830","145.500","0.60%"
"Apr 06, 2017","145.600","145.230","146.080","145.040","0.25%"
"Apr 05, 2017","145.230","144.790","145.330","144.400","0.31%"
"Apr 04, 2017","144.785","143.765","145.065","143.705","0.71%"
"Apr 03, 2017","143.765","143.815","144.065","143.115","-0.04%"
"Mar 31, 2017","143.825","143.975","144.485","143.615","-0.10%"
"Mar 30, 2017","143.970","143.050","144.090","142.890","0.64%"
"Mar 29, 2017","143.060","143.720","143.840","142.980","-0.46%"
"Mar 28, 2017","143.715","143.075","143.815","143.015","0.45%"
"Mar 27, 2017","143.075","143.835","143.895","142.465","-0.57%"
"Mar 24, 2017","143.900","144.550","144.920","143.380","-0.45%"
"Mar 23, 2017","144.545","143.875","144.795","143.805","0.47%"
"Mar 22, 2017","143.870","144.600","145.190","143.790","-0.51%"
"Mar 21, 2017","144.610","143.530","144.780","143.470","0.76%"
"Mar 20, 2017","143.520","145.520","145.740","143.270","-1.33%"
"Mar 17, 2017","145.460","145.400","146.080","145.210","0.04%"
"Mar 16, 2017","145.395","145.325","146.115","144.995","0.04%"
"Mar 15, 2017","145.330","148.050","148.140","145.200","-1.84%"
"Mar 14, 2017","148.050","147.800","148.200","147.450","0.14%"
"Mar 13, 2017","147.850","147.980","148.490","147.340","-0.07%"
"Mar 10, 2017","147.955","149.415","149.655","147.875","-0.98%"
"Mar 09, 2017","149.415","148.695","149.545","148.465","0.45%"
"Mar 08, 2017","148.745","148.255","148.945","147.285","0.37%"
"Mar 07, 2017","148.200","148.770","149.170","147.610","-0.39%"
"Mar 06, 2017","148.775","148.425","149.335","148.395","0.23%"
"Mar 03, 2017","148.435","148.245","149.395","147.855","0.13%"
"Mar 02, 2017","148.240","146.880","148.470","146.820","0.93%"
"Mar 01, 2017","146.880","146.520","147.680","146.460","0.21%"
"Feb 28, 2017","146.575","146.245","146.635","144.925","0.26%"
"Feb 27, 2017","146.190","145.580","146.280","145.500","0.36%"
"Feb 24, 2017","145.665","145.945","146.245","145.285","-0.25%"
"Feb 23, 2017","146.025","146.705","147.245","145.525","-0.46%"
"Feb 22, 2017","146.700","147.260","147.650","146.610","-0.38%"
"Feb 21, 2017","147.260","147.570","148.150","147.090","-0.22%"
"Feb 20, 2017","147.580","148.240","148.380","147.530","-0.46%"
"Feb 17, 2017","148.265","147.175","148.515","147.115","0.74%"
"Feb 16, 2017","147.175","146.305","147.415","146.105","0.59%"
"Feb 15, 2017","146.305","146.775","147.695","146.035","-0.32%"
"Feb 14, 2017","146.770","148.170","148.390","146.210","-0.95%"
"Feb 13, 2017","148.175","147.785","148.905","147.725","0.26%"
"Feb 10, 2017","147.795","148.365","148.935","147.675","-0.38%"
"Feb 09, 2017","148.360","147.580","148.530","147.310","0.52%"
"Feb 08, 2017","147.590","147.370","148.160","147.190","0.15%"
"Feb 07, 2017","147.370","146.240","148.050","146.060","0.73%"
"Feb 06, 2017","146.295","146.765","147.075","145.855","-0.32%"
"Feb 03, 2017","146.760","147.440","148.150","146.170","-0.46%"
"Feb 02, 2017","147.440","148.680","148.880","146.610","-0.83%"
"Feb 01, 2017","148.680","148.430","149.430","148.210","0.17%"
"Jan 31, 2017","148.430","150.890","150.940","147.960","-1.63%"
"Jan 30, 2017","150.895","151.825","152.025","150.755","-0.68%"
"Jan 27, 2017","151.925","151.075","152.225","150.905","0.53%"
"Jan 26, 2017","151.120","149.930","151.210","149.090","0.83%"
"Jan 25, 2017","149.880","150.850","150.870","149.740","-0.65%"
"Jan 24, 2017","150.855","149.975","150.925","149.635","0.59%"
"Jan 23, 2017","149.970","151.490","151.580","149.910","-1.02%"
"Jan 20, 2017","151.515","151.495","151.905","150.645","0.01%"
"Jan 19, 2017","151.495","151.925","152.305","151.395","-0.28%"
"Jan 18, 2017","151.925","149.675","151.995","149.615","1.50%"
"Jan 17, 2017","149.675","152.585","153.205","149.585","-1.91%"
"Jan 16, 2017","152.590","151.450","152.870","151.450","0.71%"
"Jan 13, 2017","151.515","151.655","152.345","151.105","-0.09%"
"Jan 12, 2017","151.650","153.180","153.220","151.040","-1.00%"
"Jan 11, 2017","153.180","154.980","155.160","152.740","-1.16%"
"Jan 10, 2017","154.980","155.150","155.270","153.970","-0.11%"
"Jan 09, 2017","155.150","154.990","155.960","154.840","0.11%"
"Jan 06, 2017","154.985","152.405","155.035","152.195","1.66%"
"Jan 05, 2017","152.455","154.295","154.315","152.315","-1.16%"
"Jan 04, 2017","154.240","155.590","156.020","154.080","-0.87%"
"Jan 03, 2017","155.590","155.200","156.330","154.900","0.25%"
"Jan 02, 2017","155.205","155.585","156.095","155.115","-0.31%"
"Dec 30, 2016","155.685","155.565","155.835","154.825","0.08%"
"Dec 29, 2016","155.565","156.215","156.295","155.455","-0.42%"
"Dec 28, 2016","156.215","155.645","156.615","155.375","0.37%"
"Dec 27, 2016","155.645","154.655","155.865","154.625","0.59%"
"Dec 26, 2016","154.730","154.690","154.990","154.390","0.02%"
"Dec 23, 2016","154.700","155.280","155.390","154.630","-0.37%"
"Dec 22, 2016","155.275","153.835","155.595","153.755","0.94%"
"Dec 21, 2016","153.835","153.505","154.405","153.475","0.21%"
"Dec 20, 2016","153.510","152.930","154.060","152.910","0.35%"
"Dec 19, 2016","152.980","152.750","153.450","152.500","0.13%"
"Dec 16, 2016","152.785","152.485","153.155","152.215","0.20%"
"Dec 15, 2016","152.485","152.045","153.075","151.765","0.28%"
"Dec 14, 2016","152.055","150.135","152.215","149.975","1.29%"
"Dec 13, 2016","150.120","150.140","150.770","149.820","-0.01%"
