"Date","Price","Open","High","Low","Change %"
"Sep 07, 2018","1,458.39","1,452.16","1,464.06","1,449.96","0.50%"
"Sep 06, 2018","1,451.10","1,443.72","1,454.51","1,442.58","0.39%"
"Sep 05, 2018","1,445.40","1,438.21","1,457.26","1,434.19","0.53%"
"Sep 04, 2018","1,437.82","1,431.56","1,440.30","1,430.20","0.44%"
"Sep 03, 2018","1,431.49","1,448.14","1,448.14","1,429.39","-1.03%"
"Aug 31, 2018","1,446.42","1,450.39","1,454.67","1,444.80","-0.29%"
"Aug 30, 2018","1,450.57","1,446.94","1,452.55","1,441.78","0.26%"
"Aug 29, 2018","1,446.78","1,427.23","1,448.58","1,424.98","1.37%"
"Aug 28, 2018","1,427.21","1,429.62","1,433.01","1,423.82","-0.19%"
"Aug 27, 2018","1,429.89","1,432.41","1,435.65","1,427.88","-0.18%"
"Aug 24, 2018","1,432.47","1,440.37","1,443.59","1,429.30","-0.63%"
"Aug 23, 2018","1,441.48","1,443.19","1,449.13","1,439.50","-0.12%"
"Aug 22, 2018","1,443.14","1,441.40","1,447.28","1,439.63","0.18%"
"Aug 21, 2018","1,440.59","1,430.04","1,441.78","1,429.12","0.67%"
"Aug 20, 2018","1,430.98","1,426.44","1,435.08","1,425.65","0.22%"
"Aug 17, 2018","1,427.89","1,432.41","1,435.07","1,424.42","-0.41%"
"Aug 16, 2018","1,433.81","1,439.97","1,444.40","1,430.22","-0.42%"
"Aug 15, 2018","1,439.91","1,435.64","1,445.39","1,433.58","0.30%"
"Aug 14, 2018","1,435.65","1,452.06","1,454.05","1,433.95","-1.11%"
"Aug 13, 2018","1,451.72","1,443.66","1,452.86","1,440.66","0.60%"
"Aug 10, 2018","1,443.12","1,440.64","1,448.12","1,437.78","0.15%"
"Aug 09, 2018","1,441.01","1,440.19","1,445.72","1,436.85","0.13%"
"Aug 08, 2018","1,439.19","1,445.49","1,450.83","1,437.80","-0.51%"
"Aug 07, 2018","1,446.56","1,458.34","1,460.51","1,445.43","-0.81%"
"Aug 06, 2018","1,458.35","1,461.62","1,464.95","1,454.05","-0.19%"
"Aug 03, 2018","1,461.18","1,468.88","1,472.82","1,458.62","-0.52%"
"Aug 02, 2018","1,468.76","1,469.38","1,481.93","1,467.11","-0.05%"
"Aug 01, 2018","1,469.44","1,461.26","1,472.47","1,459.35","0.56%"
"Jul 31, 2018","1,461.31","1,469.37","1,476.42","1,457.83","-0.46%"
"Jul 30, 2018","1,468.07","1,459.99","1,470.06","1,459.58","0.34%"
"Jul 27, 2018","1,463.11","1,474.33","1,476.17","1,461.80","-0.74%"
"Jul 26, 2018","1,473.95","1,474.07","1,482.26","1,471.37","-0.02%"
"Jul 25, 2018","1,474.25","1,482.16","1,487.33","1,471.90","-0.52%"
"Jul 24, 2018","1,481.98","1,486.00","1,491.25","1,479.60","-0.28%"
"Jul 23, 2018","1,486.08","1,467.51","1,493.87","1,467.51","0.32%"
"Jul 20, 2018","1,481.38","1,477.61","1,483.10","1,473.65","0.24%"
"Jul 19, 2018","1,477.80","1,478.51","1,483.60","1,476.17","-0.06%"
"Jul 18, 2018","1,478.65","1,477.94","1,483.65","1,472.61","0.04%"
"Jul 17, 2018","1,478.06","1,493.75","1,495.15","1,473.24","-1.04%"
"Jul 16, 2018","1,493.58","1,494.88","1,498.35","1,491.42","-0.14%"
"Jul 13, 2018","1,495.68","1,485.38","1,497.01","1,479.12","0.71%"
"Jul 12, 2018","1,485.12","1,489.83","1,493.34","1,484.49","-0.32%"
"Jul 11, 2018","1,489.88","1,479.80","1,493.29","1,475.72","0.72%"
"Jul 10, 2018","1,479.24","1,475.88","1,484.08","1,470.62","0.21%"
"Jul 09, 2018","1,476.15","1,484.08","1,486.86","1,467.19","-0.40%"
"Jul 06, 2018","1,482.02","1,480.37","1,484.10","1,473.92","0.10%"
"Jul 05, 2018","1,480.54","1,477.03","1,487.62","1,474.67","0.23%"
"Jul 04, 2018","1,477.17","1,471.27","1,478.88","1,469.45","0.42%"
"Jul 03, 2018","1,471.01","1,470.56","1,477.87","1,465.56","0.03%"
"Jul 02, 2018","1,470.55","1,469.68","1,476.46","1,466.49","-0.15%"
"Jun 29, 2018","1,472.80","1,466.84","1,474.06","1,460.01","0.43%"
"Jun 28, 2018","1,466.49","1,472.80","1,475.64","1,465.22","-0.46%"
"Jun 27, 2018","1,473.28","1,479.82","1,481.99","1,469.96","-0.41%"
"Jun 26, 2018","1,479.40","1,480.85","1,486.19","1,475.60","-0.11%"
"Jun 25, 2018","1,481.01","1,476.34","1,484.54","1,471.62","0.37%"
"Jun 22, 2018","1,475.57","1,471.64","1,481.16","1,468.59","0.26%"
"Jun 21, 2018","1,471.70","1,462.19","1,474.25","1,455.94","0.65%"
"Jun 20, 2018","1,462.18","1,465.47","1,467.12","1,454.41","-0.22%"
"Jun 19, 2018","1,465.47","1,461.48","1,473.28","1,461.32","0.27%"
"Jun 18, 2018","1,461.48","1,463.36","1,469.20","1,460.22","-0.30%"
"Jun 15, 2018","1,465.94","1,444.49","1,468.72","1,441.60","1.49%"
"Jun 14, 2018","1,444.48","1,452.80","1,456.36","1,441.58","-0.56%"
"Jun 13, 2018","1,452.67","1,446.54","1,453.26","1,443.38","0.42%"
"Jun 12, 2018","1,446.63","1,440.33","1,448.47","1,433.67","0.44%"
"Jun 11, 2018","1,440.33","1,440.80","1,445.78","1,435.91","-0.09%"
"Jun 08, 2018","1,441.64","1,439.60","1,446.90","1,435.96","0.17%"
"Jun 07, 2018","1,439.15","1,430.73","1,442.52","1,429.52","0.57%"
"Jun 06, 2018","1,431.01","1,435.87","1,437.41","1,428.74","-0.35%"
"Jun 05, 2018","1,436.04","1,425.00","1,437.17","1,421.20","0.77%"
"Jun 04, 2018","1,425.09","1,429.05","1,435.41","1,424.53","-0.40%"
"Jun 01, 2018","1,430.75","1,437.29","1,437.95","1,425.15","-0.45%"
"May 31, 2018","1,437.24","1,431.22","1,440.20","1,429.03","0.39%"
"May 30, 2018","1,431.62","1,437.57","1,439.87","1,430.49","-0.39%"
"May 29, 2018","1,437.17","1,431.75","1,439.35","1,426.62","0.39%"
"May 28, 2018","1,431.53","1,433.92","1,435.55","1,427.05","-0.26%"
"May 25, 2018","1,435.21","1,447.41","1,449.97","1,433.30","-0.84%"
"May 24, 2018","1,447.41","1,437.91","1,453.87","1,436.66","0.68%"
"May 23, 2018","1,437.70","1,446.43","1,450.76","1,437.33","-0.60%"
"May 22, 2018","1,446.38","1,447.20","1,450.39","1,442.12","-0.07%"
"May 21, 2018","1,447.40","1,457.34","1,461.04","1,446.65","-0.66%"
"May 18, 2018","1,456.98","1,463.41","1,463.65","1,454.54","-0.43%"
"May 17, 2018","1,463.22","1,453.24","1,466.14","1,452.67","0.66%"
"May 16, 2018","1,453.65","1,460.12","1,461.81","1,451.85","-0.42%"
"May 15, 2018","1,459.81","1,451.94","1,462.93","1,450.29","0.55%"
"May 14, 2018","1,451.83","1,447.39","1,455.62","1,444.62","0.37%"
"May 11, 2018","1,446.43","1,440.79","1,451.08","1,439.36","0.38%"
"May 10, 2018","1,440.95","1,462.27","1,465.30","1,437.71","-1.45%"
"May 09, 2018","1,462.18","1,460.89","1,468.37","1,459.66","0.07%"
"May 08, 2018","1,461.12","1,464.48","1,466.08","1,453.63","-0.21%"
"May 07, 2018","1,464.20","1,453.92","1,467.56","1,452.78","0.73%"
"May 04, 2018","1,453.54","1,460.23","1,464.92","1,452.60","-0.45%"
"May 03, 2018","1,460.18","1,466.22","1,466.86","1,458.62","-0.43%"
"May 02, 2018","1,466.49","1,461.38","1,472.34","1,460.13","0.35%"
"May 01, 2018","1,461.43","1,474.05","1,474.88","1,458.41","-0.86%"
"Apr 30, 2018","1,474.17","1,472.48","1,475.44","1,466.48","0.18%"
"Apr 27, 2018","1,471.51","1,499.91","1,503.07","1,468.76","-1.92%"
"Apr 26, 2018","1,500.32","1,507.86","1,510.06","1,499.16","-0.48%"
"Apr 25, 2018","1,507.63","1,505.70","1,513.43","1,504.32","0.13%"
"Apr 24, 2018","1,505.71","1,507.20","1,508.10","1,498.79","-0.11%"
"Apr 23, 2018","1,507.30","1,501.56","1,509.92","1,496.51","0.49%"
"Apr 20, 2018","1,500.02","1,503.85","1,507.12","1,496.20","-0.26%"
"Apr 19, 2018","1,503.87","1,512.73","1,516.39","1,502.21","-0.59%"
"Apr 18, 2018","1,512.79","1,524.67","1,530.65","1,510.98","-0.78%"
"Apr 17, 2018","1,524.69","1,534.93","1,536.57","1,523.93","-0.68%"
"Apr 16, 2018","1,535.14","1,527.33","1,538.80","1,525.01","0.59%"
"Apr 13, 2018","1,526.18","1,523.76","1,529.90","1,521.47","0.15%"
"Apr 12, 2018","1,523.82","1,512.38","1,526.61","1,511.92","0.76%"
"Apr 11, 2018","1,512.38","1,509.21","1,519.85","1,508.79","0.20%"
"Apr 10, 2018","1,509.38","1,511.72","1,517.06","1,503.41","-0.15%"
"Apr 09, 2018","1,511.62","1,509.53","1,514.95","1,501.66","0.18%"
"Apr 06, 2018","1,508.96","1,488.08","1,511.91","1,487.46","1.40%"
"Apr 05, 2018","1,488.06","1,490.32","1,499.86","1,483.42","-0.14%"
"Apr 04, 2018","1,490.21","1,482.98","1,498.38","1,482.41","0.48%"
"Apr 03, 2018","1,483.09","1,484.84","1,490.20","1,480.86","-0.12%"
"Apr 02, 2018","1,484.84","1,488.22","1,492.27","1,480.49","-0.19%"
"Mar 30, 2018","1,487.62","1,490.06","1,496.12","1,486.55","-0.17%"
"Mar 29, 2018","1,490.16","1,498.72","1,504.33","1,487.69","-0.56%"
"Mar 28, 2018","1,498.62","1,521.89","1,525.29","1,496.78","-1.54%"
"Mar 27, 2018","1,522.07","1,530.82","1,532.89","1,510.56","-0.55%"
"Mar 26, 2018","1,530.55","1,532.52","1,537.35","1,527.66","-0.09%"
"Mar 23, 2018","1,531.88","1,524.03","1,537.13","1,520.57","0.51%"
"Mar 22, 2018","1,524.08","1,506.22","1,532.47","1,505.22","1.22%"
"Mar 21, 2018","1,505.67","1,500.02","1,511.23","1,499.02","0.35%"
"Mar 20, 2018","1,500.46","1,505.46","1,508.71","1,498.05","-0.33%"
"Mar 19, 2018","1,505.47","1,491.38","1,511.22","1,490.43","0.88%"
"Mar 16, 2018","1,492.32","1,491.05","1,494.47","1,485.01","0.09%"
"Mar 15, 2018","1,491.00","1,486.17","1,493.64","1,480.93","0.32%"
"Mar 14, 2018","1,486.22","1,489.46","1,495.19","1,481.04","-0.22%"
"Mar 13, 2018","1,489.52","1,481.08","1,492.57","1,477.34","0.58%"
"Mar 12, 2018","1,480.96","1,475.82","1,484.14","1,473.43","0.37%"
"Mar 09, 2018","1,475.44","1,483.56","1,484.52","1,473.62","-0.55%"
"Mar 08, 2018","1,483.56","1,483.83","1,491.35","1,480.51","-0.02%"
"Mar 07, 2018","1,483.84","1,477.53","1,488.73","1,477.23","0.42%"
"Mar 06, 2018","1,477.58","1,492.62","1,493.51","1,474.35","-1.00%"
"Mar 05, 2018","1,492.47","1,488.54","1,498.26","1,486.21","0.13%"
"Mar 02, 2018","1,490.52","1,491.82","1,497.25","1,482.78","-0.08%"
"Mar 01, 2018","1,491.71","1,493.47","1,497.22","1,485.12","-0.11%"
"Feb 28, 2018","1,493.31","1,504.35","1,507.57","1,489.18","-0.72%"
"Feb 27, 2018","1,504.19","1,495.40","1,504.99","1,489.34","0.58%"
"Feb 26, 2018","1,495.52","1,505.01","1,509.07","1,491.88","-0.58%"
"Feb 23, 2018","1,504.30","1,508.31","1,510.44","1,498.37","-0.30%"
"Feb 22, 2018","1,508.85","1,497.76","1,511.01","1,496.43","0.75%"
"Feb 21, 2018","1,497.60","1,504.55","1,507.78","1,492.31","-0.45%"
"Feb 20, 2018","1,504.40","1,494.86","1,506.39","1,493.47","0.63%"
"Feb 19, 2018","1,494.91","1,497.58","1,503.45","1,489.82","-0.25%"
"Feb 16, 2018","1,498.61","1,500.39","1,504.56","1,493.23","-0.11%"
"Feb 15, 2018","1,500.28","1,499.12","1,506.65","1,495.04","0.08%"
"Feb 14, 2018","1,499.07","1,507.58","1,508.39","1,489.21","-0.55%"
"Feb 13, 2018","1,507.36","1,497.99","1,510.82","1,496.09","0.62%"
"Feb 12, 2018","1,498.10","1,501.16","1,507.58","1,495.22","-0.28%"
"Feb 09, 2018","1,502.30","1,527.11","1,530.66","1,496.84","-1.63%"
"Feb 08, 2018","1,527.12","1,513.54","1,533.65","1,506.98","0.91%"
"Feb 07, 2018","1,513.42","1,506.62","1,519.70","1,501.86","0.46%"
"Feb 06, 2018","1,506.52","1,528.64","1,533.91","1,503.63","-1.42%"
"Feb 05, 2018","1,528.22","1,539.29","1,542.82","1,519.87","-0.72%"
"Feb 02, 2018","1,539.29","1,527.05","1,545.01","1,526.62","0.76%"
"Feb 01, 2018","1,527.69","1,518.56","1,530.67","1,517.38","0.60%"
"Jan 31, 2018","1,518.65","1,518.31","1,520.69","1,505.49","0.03%"
"Jan 30, 2018","1,518.24","1,507.20","1,520.95","1,500.21","0.73%"
"Jan 29, 2018","1,507.31","1,507.93","1,511.78","1,503.09","-0.09%"
"Jan 26, 2018","1,508.69","1,508.68","1,521.94","1,504.44","0.07%"
"Jan 25, 2018","1,507.62","1,516.26","1,518.76","1,501.45","-0.61%"
"Jan 24, 2018","1,516.85","1,503.58","1,518.77","1,498.94","0.88%"
"Jan 23, 2018","1,503.56","1,495.78","1,507.20","1,492.60","0.51%"
"Jan 22, 2018","1,495.88","1,480.97","1,497.11","1,480.38","1.15%"
"Jan 19, 2018","1,478.88","1,487.27","1,488.56","1,476.04","-0.58%"
"Jan 18, 2018","1,487.51","1,475.84","1,489.66","1,473.92","0.79%"
"Jan 17, 2018","1,475.91","1,468.48","1,485.53","1,465.39","0.51%"
"Jan 16, 2018","1,468.42","1,466.53","1,471.42","1,462.51","0.12%"
"Jan 15, 2018","1,466.68","1,455.50","1,470.82","1,450.11","0.78%"
"Jan 12, 2018","1,455.33","1,442.64","1,460.02","1,439.58","0.88%"
"Jan 11, 2018","1,442.58","1,445.44","1,450.15","1,437.79","-0.20%"
"Jan 10, 2018","1,445.43","1,451.56","1,452.92","1,440.42","-0.41%"
"Jan 09, 2018","1,451.45","1,450.12","1,453.60","1,443.42","0.08%"
"Jan 08, 2018","1,450.23","1,442.70","1,454.01","1,439.22","0.62%"
"Jan 05, 2018","1,441.30","1,439.15","1,444.52","1,435.73","0.11%"
"Jan 04, 2018","1,439.70","1,439.64","1,445.07","1,434.87","0.04%"
"Jan 03, 2018","1,439.12","1,444.17","1,452.39","1,436.64","-0.39%"
"Jan 02, 2018","1,444.69","1,440.22","1,446.38","1,433.56","0.31%"
"Jan 01, 2018","1,440.28","1,442.49","1,443.24","1,438.42","-0.15%"
"Dec 29, 2017","1,442.51","1,438.91","1,447.43","1,434.72","0.26%"
"Dec 28, 2017","1,438.80","1,440.43","1,443.32","1,435.72","-0.12%"
"Dec 27, 2017","1,440.47","1,439.20","1,443.61","1,435.98","0.09%"
"Dec 26, 2017","1,439.20","1,439.37","1,443.57","1,434.74","-0.00%"
"Dec 25, 2017","1,439.26","1,439.47","1,446.64","1,435.18","-0.06%"
"Dec 22, 2017","1,440.13","1,446.47","1,447.71","1,438.63","-0.43%"
"Dec 21, 2017","1,446.36","1,445.20","1,449.95","1,439.25","0.07%"
"Dec 20, 2017","1,445.31","1,453.21","1,456.33","1,443.95","-0.54%"
"Dec 19, 2017","1,453.23","1,453.42","1,457.10","1,445.89","-0.02%"
"Dec 18, 2017","1,453.46","1,452.22","1,458.94","1,449.54","0.19%"
"Dec 15, 2017","1,450.65","1,462.98","1,468.14","1,446.30","-0.84%"
"Dec 14, 2017","1,462.98","1,455.41","1,467.43","1,452.57","0.52%"
"Dec 13, 2017","1,455.47","1,455.41","1,461.14","1,450.48","0.00%"
"Dec 12, 2017","1,455.40","1,452.40","1,459.89","1,450.01","0.21%"
"Dec 11, 2017","1,452.40","1,463.55","1,466.83","1,450.18","-0.76%"
"Dec 08, 2017","1,463.49","1,473.67","1,479.37","1,458.61","-0.68%"
"Dec 07, 2017","1,473.52","1,465.08","1,475.60","1,455.68","0.58%"
"Dec 06, 2017","1,465.08","1,461.98","1,470.95","1,456.15","0.20%"
"Dec 05, 2017","1,462.09","1,464.20","1,466.93","1,453.82","-0.15%"
"Dec 04, 2017","1,464.27","1,459.46","1,471.11","1,454.94","0.31%"
"Dec 01, 2017","1,459.71","1,471.96","1,475.91","1,457.55","-0.83%"
"Nov 30, 2017","1,471.87","1,450.84","1,473.07","1,449.88","1.44%"
"Nov 29, 2017","1,450.98","1,445.67","1,454.80","1,439.21","0.35%"
"Nov 28, 2017","1,445.93","1,453.96","1,454.88","1,429.83","-0.55%"
"Nov 27, 2017","1,453.92","1,447.86","1,456.75","1,445.21","0.41%"
"Nov 24, 2017","1,447.94","1,442.74","1,449.24","1,441.02","0.37%"
"Nov 23, 2017","1,442.63","1,447.34","1,455.03","1,440.74","-0.33%"
"Nov 22, 2017","1,447.34","1,444.62","1,450.57","1,439.63","0.19%"
"Nov 21, 2017","1,444.61","1,451.98","1,457.30","1,438.04","-0.51%"
"Nov 20, 2017","1,451.98","1,446.42","1,458.19","1,443.12","0.41%"
"Nov 17, 2017","1,445.98","1,447.78","1,457.70","1,443.77","-0.12%"
"Nov 16, 2017","1,447.73","1,456.42","1,460.28","1,440.50","-0.59%"
"Nov 15, 2017","1,456.37","1,468.63","1,470.36","1,450.03","-0.83%"
"Nov 14, 2017","1,468.58","1,468.86","1,472.04","1,458.52","-0.02%"
"Nov 13, 2017","1,468.85","1,477.63","1,479.20","1,462.64","-0.66%"
"Nov 10, 2017","1,478.61","1,470.38","1,481.15","1,464.99","0.58%"
"Nov 09, 2017","1,470.14","1,461.37","1,476.27","1,458.86","0.59%"
"Nov 08, 2017","1,461.47","1,466.65","1,470.35","1,456.59","-0.36%"
"Nov 07, 2017","1,466.71","1,465.82","1,470.49","1,458.65","0.06%"
"Nov 06, 2017","1,465.83","1,460.67","1,466.31","1,455.65","0.42%"
"Nov 03, 2017","1,459.66","1,452.62","1,462.60","1,450.82","0.48%"
"Nov 02, 2017","1,452.62","1,472.29","1,481.70","1,452.29","-1.34%"
"Nov 01, 2017","1,472.32","1,485.71","1,488.19","1,471.05","-0.89%"
"Oct 31, 2017","1,485.60","1,485.28","1,486.38","1,474.78","-0.00%"
"Oct 30, 2017","1,485.66","1,477.91","1,487.09","1,475.81","0.50%"
"Oct 27, 2017","1,478.30","1,485.43","1,486.45","1,474.84","-0.48%"
"Oct 26, 2017","1,485.43","1,495.92","1,497.08","1,479.17","-0.70%"
"Oct 25, 2017","1,495.93","1,485.60","1,498.03","1,478.65","0.70%"
"Oct 24, 2017","1,485.59","1,492.49","1,494.02","1,480.37","-0.46%"
"Oct 23, 2017","1,492.44","1,493.03","1,498.28","1,486.11","-0.06%"
"Oct 20, 2017","1,493.40","1,485.66","1,495.59","1,482.21","0.52%"
"Oct 19, 2017","1,485.66","1,495.95","1,499.48","1,484.04","-0.69%"
"Oct 18, 2017","1,495.96","1,492.08","1,496.27","1,486.07","0.26%"
"Oct 17, 2017","1,492.12","1,495.02","1,504.86","1,487.70","-0.19%"
"Oct 16, 2017","1,494.97","1,499.43","1,501.51","1,491.93","-0.13%"
"Oct 13, 2017","1,496.95","1,502.50","1,505.18","1,493.91","-0.37%"
"Oct 12, 2017","1,502.44","1,498.06","1,506.85","1,485.41","0.29%"
"Oct 11, 2017","1,498.05","1,499.18","1,502.82","1,492.10","-0.07%"
"Oct 10, 2017","1,499.07","1,503.19","1,504.14","1,491.89","-0.27%"
"Oct 09, 2017","1,503.20","1,496.92","1,509.11","1,495.58","0.45%"
"Oct 06, 2017","1,496.41","1,498.79","1,499.73","1,489.51","-0.15%"
"Oct 05, 2017","1,498.73","1,513.77","1,515.04","1,494.41","-1.02%"
"Oct 04, 2017","1,514.12","1,513.19","1,517.48","1,510.25","0.03%"
"Oct 03, 2017","1,513.60","1,522.31","1,524.72","1,511.55","-0.58%"
"Oct 02, 2017","1,522.42","1,532.12","1,535.90","1,518.26","-0.78%"
"Sep 29, 2017","1,534.35","1,541.12","1,541.74","1,527.13","-0.45%"
"Sep 28, 2017","1,541.29","1,533.76","1,543.12","1,530.85","0.49%"
"Sep 27, 2017","1,533.70","1,530.99","1,535.51","1,525.19","0.17%"
"Sep 26, 2017","1,531.06","1,528.29","1,539.46","1,524.65","0.19%"
"Sep 25, 2017","1,528.23","1,528.71","1,536.28","1,524.70","-0.05%"
"Sep 22, 2017","1,528.94","1,538.44","1,548.80","1,524.22","-0.61%"
"Sep 21, 2017","1,538.40","1,527.24","1,540.71","1,525.93","0.73%"
"Sep 20, 2017","1,527.23","1,528.11","1,540.11","1,523.32","-0.06%"
"Sep 19, 2017","1,528.11","1,524.74","1,534.04","1,522.13","0.23%"
"Sep 18, 2017","1,524.62","1,538.51","1,542.26","1,519.02","-1.02%"
"Sep 15, 2017","1,540.38","1,519.66","1,542.03","1,516.86","1.36%"
"Sep 14, 2017","1,519.64","1,495.61","1,521.49","1,489.62","1.61%"
"Sep 13, 2017","1,495.59","1,499.36","1,505.08","1,491.91","-0.25%"
"Sep 12, 2017","1,499.36","1,487.99","1,502.12","1,486.08","0.77%"
"Sep 11, 2017","1,487.92","1,494.52","1,497.47","1,485.64","-0.41%"
"Sep 08, 2017","1,494.04","1,477.61","1,498.43","1,475.29","1.11%"
"Sep 07, 2017","1,477.65","1,477.60","1,481.03","1,471.59","0.00%"
"Sep 06, 2017","1,477.58","1,476.01","1,483.72","1,473.79","0.11%"
"Sep 05, 2017","1,476.01","1,465.82","1,478.76","1,459.40","0.71%"
"Sep 04, 2017","1,465.65","1,453.51","1,470.30","1,449.94","0.89%"
"Sep 01, 2017","1,452.65","1,454.50","1,457.12","1,447.36","-0.13%"
"Aug 31, 2017","1,454.49","1,452.84","1,459.51","1,445.13","0.10%"
"Aug 30, 2017","1,453.01","1,452.64","1,455.03","1,447.52","0.01%"
"Aug 29, 2017","1,452.87","1,446.30","1,462.32","1,445.90","0.44%"
"Aug 28, 2017","1,446.47","1,446.99","1,452.57","1,441.74","0.06%"
"Aug 25, 2017","1,445.57","1,444.20","1,450.34","1,439.92","0.10%"
"Aug 24, 2017","1,444.13","1,443.17","1,448.32","1,440.36","0.06%"
"Aug 23, 2017","1,443.30","1,452.29","1,453.87","1,442.23","-0.61%"
"Aug 22, 2017","1,452.16","1,468.92","1,469.59","1,451.30","-1.15%"
"Aug 21, 2017","1,469.05","1,467.09","1,471.19","1,463.65","0.10%"
"Aug 18, 2017","1,467.58","1,470.30","1,474.90","1,464.76","-0.18%"
"Aug 17, 2017","1,470.22","1,464.18","1,471.12","1,462.47","0.42%"
"Aug 16, 2017","1,464.02","1,461.94","1,473.40","1,459.51","0.14%"
"Aug 15, 2017","1,461.94","1,477.23","1,478.44","1,459.34","-1.04%"
"Aug 14, 2017","1,477.24","1,485.28","1,487.95","1,475.37","-0.66%"
"Aug 11, 2017","1,487.09","1,484.57","1,492.42","1,478.63","0.17%"
"Aug 10, 2017","1,484.57","1,481.80","1,488.93","1,479.21","0.19%"
"Aug 09, 2017","1,481.79","1,466.69","1,483.59","1,462.49","1.01%"
"Aug 08, 2017","1,466.91","1,469.23","1,472.30","1,458.99","-0.16%"
"Aug 07, 2017","1,469.25","1,470.35","1,475.19","1,468.22","-0.15%"
"Aug 04, 2017","1,471.53","1,483.27","1,483.99","1,470.01","-0.80%"
"Aug 03, 2017","1,483.33","1,485.35","1,495.37","1,477.80","-0.10%"
"Aug 02, 2017","1,484.86","1,480.93","1,488.89","1,480.23","0.27%"
"Aug 01, 2017","1,480.82","1,479.46","1,486.11","1,474.62","0.10%"
"Jul 31, 2017","1,479.29","1,476.22","1,482.17","1,467.02","0.13%"
"Jul 28, 2017","1,477.39","1,459.49","1,480.38","1,458.99","1.20%"
"Jul 27, 2017","1,459.82","1,460.06","1,467.39","1,456.99","-0.00%"
"Jul 26, 2017","1,459.85","1,458.83","1,462.90","1,456.12","0.07%"
"Jul 25, 2017","1,458.82","1,453.04","1,461.77","1,451.39","0.38%"
"Jul 24, 2017","1,453.26","1,453.13","1,456.32","1,446.64","-0.05%"
"Jul 21, 2017","1,453.98","1,454.65","1,458.09","1,449.26","-0.04%"
"Jul 20, 2017","1,454.59","1,463.98","1,468.73","1,453.94","-0.64%"
"Jul 19, 2017","1,464.00","1,467.27","1,467.84","1,459.95","-0.23%"
"Jul 18, 2017","1,467.38","1,473.22","1,477.16","1,461.61","-0.39%"
"Jul 17, 2017","1,473.12","1,477.76","1,482.23","1,471.26","-0.37%"
"Jul 14, 2017","1,478.66","1,471.95","1,480.43","1,468.32","0.43%"
"Jul 13, 2017","1,472.33","1,466.88","1,474.98","1,464.09","0.38%"
"Jul 12, 2017","1,466.72","1,476.46","1,479.28","1,465.00","-0.66%"
"Jul 11, 2017","1,476.52","1,481.17","1,488.86","1,475.95","-0.29%"
"Jul 10, 2017","1,480.77","1,486.46","1,488.89","1,478.79","-0.45%"
"Jul 07, 2017","1,487.40","1,501.17","1,502.65","1,484.83","-0.91%"
"Jul 06, 2017","1,501.08","1,491.95","1,502.45","1,487.46","0.62%"
"Jul 05, 2017","1,491.78","1,486.35","1,494.01","1,484.02","0.34%"
"Jul 04, 2017","1,486.75","1,488.46","1,493.19","1,484.29","-0.09%"
"Jul 03, 2017","1,488.12","1,490.16","1,494.46","1,484.93","-0.27%"
"Jun 30, 2017","1,492.16","1,492.29","1,493.17","1,481.17","-0.01%"
"Jun 29, 2017","1,492.34","1,472.14","1,494.48","1,471.22","1.37%"
"Jun 28, 2017","1,472.18","1,461.74","1,482.62","1,460.40","0.71%"
"Jun 27, 2017","1,461.73","1,442.07","1,465.69","1,441.62","1.37%"
"Jun 26, 2017","1,441.94","1,444.62","1,450.97","1,439.37","-0.10%"
"Jun 23, 2017","1,443.36","1,444.98","1,451.11","1,441.15","-0.10%"
"Jun 22, 2017","1,444.86","1,448.70","1,450.32","1,442.30","-0.27%"
"Jun 21, 2017","1,448.70","1,442.38","1,452.62","1,438.88","0.44%"
"Jun 20, 2017","1,442.32","1,447.50","1,451.65","1,439.13","-0.39%"
"Jun 19, 2017","1,447.96","1,448.43","1,453.80","1,441.57","0.02%"
"Jun 16, 2017","1,447.62","1,442.27","1,454.62","1,440.08","0.36%"
"Jun 15, 2017","1,442.38","1,428.14","1,446.38","1,426.04","1.00%"
"Jun 14, 2017","1,428.14","1,438.20","1,439.17","1,424.87","-0.71%"
"Jun 13, 2017","1,438.37","1,431.43","1,439.35","1,426.92","0.49%"
"Jun 12, 2017","1,431.42","1,432.88","1,442.05","1,428.16","-0.19%"
"Jun 09, 2017","1,434.19","1,453.58","1,454.53","1,419.40","-1.31%"
"Jun 08, 2017","1,453.27","1,457.08","1,462.43","1,448.82","-0.26%"
"Jun 07, 2017","1,457.02","1,443.27","1,458.82","1,442.45","0.93%"
"Jun 06, 2017","1,443.55","1,443.18","1,450.30","1,440.98","0.04%"
"Jun 05, 2017","1,443.01","1,436.66","1,448.87","1,436.32","0.12%"
"Jun 02, 2017","1,441.22","1,445.91","1,449.26","1,439.22","-0.29%"
"Jun 01, 2017","1,445.45","1,443.07","1,448.93","1,438.30","0.15%"
"May 31, 2017","1,443.23","1,445.98","1,448.21","1,429.21","-0.19%"
"May 30, 2017","1,445.93","1,440.66","1,450.36","1,437.78","0.35%"
"May 29, 2017","1,440.83","1,433.17","1,442.48","1,431.64","0.58%"
"May 26, 2017","1,432.51","1,449.79","1,450.79","1,430.05","-1.19%"
"May 25, 2017","1,449.74","1,452.09","1,455.54","1,447.49","-0.16%"
"May 24, 2017","1,452.10","1,458.61","1,464.73","1,449.16","-0.46%"
