"Date","Price","Open","High","Low","Change %"
"Feb 19, 2021","170.94","170.63","171.69","170.30","0.21%"
"Feb 18, 2021","170.58","171.34","171.82","170.48","-0.30%"
"Feb 17, 2021","171.09","171.50","172.00","171.02","-0.09%"
"Feb 16, 2021","171.24","170.68","171.80","169.85","0.48%"
"Feb 15, 2021","170.42","171.00","171.26","170.43","-0.12%"
"Feb 12, 2021","170.62","170.81","171.50","170.60","0.04%"
"Feb 11, 2021","170.55","171.33","171.57","170.65","-0.36%"
"Feb 10, 2021","171.16","172.65","173.15","171.04","-0.83%"
"Feb 09, 2021","172.60","173.27","173.49","172.50","-0.17%"
"Feb 08, 2021","172.90","172.85","173.88","172.68","0.12%"
"Feb 05, 2021","172.69","173.07","174.13","172.61","-0.21%"
"Feb 04, 2021","173.05","172.38","173.49","172.21","0.44%"
"Feb 03, 2021","172.30","172.76","173.01","172.16","-0.23%"
"Feb 02, 2021","172.70","172.76","173.24","172.32","0.06%"
"Feb 01, 2021","172.59","174.00","174.40","172.60","-0.70%"
"Jan 29, 2021","173.80","172.61","174.30","172.43","0.77%"
"Jan 28, 2021","172.48","170.96","172.99","170.82","0.92%"
"Jan 27, 2021","170.91","170.46","171.22","170.28","0.38%"
"Jan 26, 2021","170.26","170.18","171.13","169.91","0.08%"
"Jan 25, 2021","170.12","170.55","170.63","169.87","-0.23%"
"Jan 22, 2021","170.51","170.23","170.96","170.05","0.30%"
"Jan 21, 2021","170.00","169.70","170.63","169.61","0.29%"
"Jan 20, 2021","169.50","170.15","170.60","169.54","-0.28%"
"Jan 19, 2021","169.97","170.07","170.43","169.57","0.13%"
"Jan 18, 2021","169.75","170.38","170.82","169.93","-0.27%"
"Jan 15, 2021","170.21","169.28","170.59","169.11","0.58%"
"Jan 14, 2021","169.23","169.77","170.51","168.96","-0.22%"
"Jan 13, 2021","169.61","169.35","169.96","169.01","0.21%"
"Jan 12, 2021","169.26","169.32","170.47","169.10","-0.01%"
"Jan 11, 2021","169.27","168.79","169.74","168.75","0.30%"
"Jan 08, 2021","168.77","168.96","169.74","168.38","-0.09%"
"Jan 07, 2021","168.93","168.35","169.43","167.95","0.37%"
"Jan 06, 2021","168.31","168.43","168.65","167.87","0.04%"
"Jan 05, 2021","168.25","168.18","168.76","167.76","0.08%"
"Jan 04, 2021","168.11","166.35","168.38","166.18","1.17%"
"Jan 01, 2021","166.16","166.35","166.41","166.27","0.02%"
"Dec 31, 2020","166.12","166.85","167.00","165.62","-0.32%"
"Dec 30, 2020","166.66","167.21","167.51","165.96","-0.22%"
"Dec 29, 2020","167.03","167.85","168.05","166.96","-0.30%"
"Dec 28, 2020","167.53","168.16","168.69","167.21","-0.27%"
"Dec 25, 2020","167.98","168.86","168.88","168.15","-0.42%"
"Dec 24, 2020","168.69","169.23","169.32","168.49","-0.29%"
"Dec 23, 2020","169.18","169.63","169.79","168.90","-0.24%"
"Dec 22, 2020","169.59","168.60","169.80","168.32","0.79%"
"Dec 21, 2020","168.26","168.18","169.76","167.86","0.10%"
"Dec 18, 2020","168.09","167.45","168.34","167.20","0.49%"
"Dec 17, 2020","167.27","167.48","167.71","166.79","0.04%"
"Dec 16, 2020","167.20","166.62","167.85","166.38","0.37%"
"Dec 15, 2020","166.58","166.90","167.45","166.40","-0.13%"
"Dec 14, 2020","166.79","166.78","167.24","166.38","0.04%"
"Dec 11, 2020","166.72","166.12","167.32","165.80","0.55%"
"Dec 10, 2020","165.80","166.18","166.72","165.62","-0.11%"
"Dec 09, 2020","165.98","166.20","166.48","165.59","-0.01%"
"Dec 08, 2020","165.99","166.09","166.51","165.70","0.04%"
"Dec 07, 2020","165.93","165.95","166.41","165.34","0.02%"
"Dec 04, 2020","165.89","166.93","167.16","165.38","-0.59%"
"Dec 03, 2020","166.88","167.63","167.90","166.43","-0.42%"
"Dec 02, 2020","167.59","168.32","168.63","167.49","-0.36%"
"Dec 01, 2020","168.20","168.69","168.88","168.07","-0.20%"
"Nov 30, 2020","168.54","168.02","168.77","167.55","0.41%"
"Nov 27, 2020","167.85","168.21","168.43","167.59","-0.15%"
"Nov 26, 2020","168.10","168.16","168.67","167.98","0.04%"
"Nov 25, 2020","168.04","168.49","168.63","167.82","-0.21%"
"Nov 24, 2020","168.40","169.15","169.25","168.28","-0.38%"
"Nov 23, 2020","169.05","169.90","170.10","168.94","-0.46%"
"Nov 20, 2020","169.83","169.23","170.18","169.05","0.47%"
"Nov 19, 2020","169.03","168.69","170.01","168.60","0.27%"
"Nov 18, 2020","168.57","168.65","169.11","168.18","0.00%"
"Nov 17, 2020","168.57","168.14","168.94","167.93","0.29%"
"Nov 16, 2020","168.08","167.76","168.74","167.31","0.29%"
"Nov 13, 2020","167.59","168.62","168.75","167.52","-0.57%"
"Nov 12, 2020","168.55","167.77","168.81","167.46","0.49%"
"Nov 11, 2020","167.73","168.88","169.01","167.67","-0.65%"
"Nov 10, 2020","168.83","168.86","169.11","168.27","0.04%"
"Nov 09, 2020","168.76","169.69","169.78","168.04","-0.45%"
"Nov 06, 2020","169.52","170.04","170.40","168.97","-0.21%"
"Nov 05, 2020","169.87","169.79","170.64","169.35","0.31%"
"Nov 04, 2020","169.34","169.43","170.54","168.74","-0.02%"
"Nov 03, 2020","169.37","169.34","169.91","169.15","0.06%"
"Nov 02, 2020","169.27","169.83","169.98","169.26","-0.31%"
"Oct 30, 2020","169.79","168.37","170.21","168.26","0.90%"
"Oct 29, 2020","168.27","168.70","169.21","168.30","-0.21%"
"Oct 28, 2020","168.63","168.41","169.49","167.79","0.15%"
"Oct 27, 2020","168.37","168.72","168.85","167.63","-0.20%"
"Oct 26, 2020","168.70","168.76","169.13","168.46","0.05%"
"Oct 23, 2020","168.62","169.82","170.12","168.70","-0.63%"
"Oct 22, 2020","169.69","170.36","170.70","169.57","-0.33%"
"Oct 21, 2020","170.26","170.57","170.76","169.80","-0.12%"
"Oct 20, 2020","170.47","170.70","170.88","170.16","-0.06%"
"Oct 19, 2020","170.57","170.54","170.88","170.01","0.05%"
"Oct 16, 2020","170.49","170.29","171.18","170.07","0.16%"
"Oct 15, 2020","170.22","170.85","171.05","169.84","-0.33%"
"Oct 14, 2020","170.79","170.28","171.03","169.46","0.36%"
"Oct 13, 2020","170.17","170.22","170.76","169.91","0.02%"
"Oct 12, 2020","170.13","170.83","171.90","170.10","-0.37%"
"Oct 09, 2020","170.77","169.53","171.38","169.46","0.76%"
"Oct 08, 2020","169.49","170.43","170.71","169.41","-0.53%"
"Oct 07, 2020","170.39","171.54","171.79","170.25","-0.61%"
"Oct 06, 2020","171.44","170.42","171.71","170.29","0.63%"
"Oct 05, 2020","170.37","171.76","171.90","170.32","-0.79%"
"Oct 02, 2020","171.72","171.25","172.04","171.14","0.30%"
"Oct 01, 2020","171.21","171.51","171.68","170.93","-0.12%"
"Sep 30, 2020","171.41","171.47","172.03","171.32","-0.01%"
"Sep 29, 2020","171.42","171.38","171.99","171.10","0.09%"
"Sep 28, 2020","171.27","172.11","172.32","171.29","-0.45%"
"Sep 25, 2020","172.05","171.28","172.63","171.10","0.51%"
"Sep 24, 2020","171.17","171.91","172.26","171.14","-0.40%"
"Sep 23, 2020","171.85","171.63","172.16","171.02","0.16%"
"Sep 22, 2020","171.58","171.17","171.79","170.77","0.36%"
"Sep 21, 2020","170.97","172.10","172.16","171.01","-0.62%"
"Sep 18, 2020","172.03","172.88","173.04","171.46","-0.41%"
"Sep 17, 2020","172.74","173.65","174.25","172.70","-0.49%"
"Sep 16, 2020","173.59","174.04","174.28","173.20","-0.19%"
"Sep 15, 2020","173.92","173.54","174.21","173.25","0.29%"
"Sep 14, 2020","173.42","173.82","173.95","173.16","-0.20%"
"Sep 11, 2020","173.77","173.85","174.07","173.43","-0.03%"
"Sep 10, 2020","173.82","173.40","173.93","173.13","0.29%"
"Sep 09, 2020","173.32","173.85","174.07","173.21","-0.25%"
"Sep 08, 2020","173.75","173.89","174.08","173.51","-0.03%"
"Sep 07, 2020","173.81","173.52","174.07","173.31","0.19%"
"Sep 04, 2020","173.48","174.05","174.27","173.47","-0.26%"
"Sep 03, 2020","173.94","173.96","174.27","173.49","0.04%"
"Sep 02, 2020","173.87","173.63","174.27","173.43","0.16%"
"Sep 01, 2020","173.59","173.48","174.02","173.01","0.09%"
"Aug 31, 2020","173.43","171.95","173.57","171.71","0.87%"
"Aug 28, 2020","171.93","172.27","172.63","171.88","-0.17%"
"Aug 27, 2020","172.22","172.06","172.41","171.87","0.13%"
"Aug 26, 2020","171.99","171.79","172.41","171.60","0.15%"
"Aug 25, 2020","171.73","171.84","172.13","171.30","-0.01%"
"Aug 24, 2020","171.74","172.29","172.41","171.63","-0.26%"
"Aug 21, 2020","172.19","171.40","172.51","171.07","0.50%"
"Aug 20, 2020","171.34","170.82","172.07","170.73","0.36%"
"Aug 19, 2020","170.72","171.02","171.29","170.25","-0.08%"
"Aug 18, 2020","170.86","170.80","171.54","170.65","0.13%"
"Aug 17, 2020","170.64","170.63","171.01","170.45","-0.08%"
"Aug 14, 2020","170.77","170.65","171.04","170.44","0.11%"
"Aug 13, 2020","170.59","170.63","170.84","170.27","0.03%"
"Aug 12, 2020","170.54","170.76","170.97","170.31","-0.01%"
"Aug 11, 2020","170.56","170.37","170.85","170.06","0.16%"
"Aug 10, 2020","170.28","170.66","170.73","169.96","-0.17%"
"Aug 07, 2020","170.57","170.27","170.96","170.06","0.24%"
"Aug 06, 2020","170.17","171.01","171.09","170.17","-0.46%"
"Aug 05, 2020","170.95","171.13","171.25","170.55","-0.07%"
"Aug 04, 2020","171.07","170.85","171.50","170.63","0.13%"
"Aug 03, 2020","170.85","171.19","171.55","170.76","-0.20%"
"Jul 31, 2020","171.19","169.74","171.49","169.40","0.85%"
"Jul 30, 2020","169.74","169.96","170.96","169.62","-0.13%"
"Jul 29, 2020","169.96","171.35","171.41","169.92","-0.81%"
"Jul 28, 2020","171.35","170.96","171.56","170.10","0.23%"
"Jul 27, 2020","170.96","171.23","171.35","170.46","-0.17%"
"Jul 24, 2020","171.24","171.61","171.82","171.05","-0.21%"
"Jul 23, 2020","171.61","171.05","171.83","170.82","0.33%"
"Jul 22, 2020","171.05","171.04","171.49","170.70","0.00%"
"Jul 21, 2020","171.04","171.97","172.12","170.80","-0.54%"
"Jul 20, 2020","171.97","172.12","172.46","171.87","-0.12%"
"Jul 17, 2020","172.18","172.44","172.64","171.91","-0.15%"
"Jul 16, 2020","172.44","171.85","172.55","171.71","0.35%"
"Jul 15, 2020","171.85","171.96","172.24","171.09","-0.07%"
"Jul 14, 2020","171.96","172.04","172.68","171.60","-0.05%"
"Jul 13, 2020","172.04","171.46","172.13","171.22","0.33%"
"Jul 10, 2020","171.47","171.15","172.18","171.02","0.18%"
"Jul 09, 2020","171.15","170.27","171.45","170.04","0.51%"
"Jul 08, 2020","170.29","170.63","171.02","169.99","-0.20%"
"Jul 07, 2020","170.63","169.84","170.75","169.43","0.47%"
"Jul 06, 2020","169.84","169.77","170.12","169.26","0.06%"
"Jul 03, 2020","169.74","169.70","170.20","169.46","0.03%"
"Jul 02, 2020","169.70","169.93","170.29","169.32","-0.14%"
"Jul 01, 2020","169.93","169.76","170.51","169.55","0.10%"
"Jun 30, 2020","169.76","169.42","170.30","168.81","0.20%"
"Jun 29, 2020","169.42","170.04","170.38","169.20","-0.39%"
"Jun 26, 2020","170.09","169.89","170.21","169.12","0.13%"
"Jun 25, 2020","169.87","170.40","170.82","169.66","-0.31%"
"Jun 24, 2020","170.40","171.19","171.25","169.60","-0.46%"
"Jun 23, 2020","171.20","171.12","172.09","170.57","0.04%"
"Jun 22, 2020","171.12","171.35","171.88","171.00","-0.15%"
"Jun 19, 2020","171.37","171.04","171.51","170.40","0.19%"
"Jun 18, 2020","171.04","171.55","171.91","170.57","-0.30%"
"Jun 17, 2020","171.55","171.07","171.82","170.80","0.28%"
"Jun 16, 2020","171.07","170.45","171.60","169.80","0.36%"
"Jun 15, 2020","170.45","169.92","171.53","169.85","0.30%"
"Jun 12, 2020","169.95","170.73","171.34","169.70","-0.46%"
"Jun 11, 2020","170.73","168.65","171.04","168.26","1.24%"
"Jun 10, 2020","168.65","169.35","169.66","167.72","-0.41%"
"Jun 09, 2020","169.35","169.12","169.82","168.90","0.14%"
"Jun 08, 2020","169.10","169.71","170.33","168.84","-0.37%"
"Jun 05, 2020","169.74","171.10","171.41","169.49","-0.79%"
"Jun 04, 2020","171.10","170.88","171.41","170.59","0.12%"
"Jun 03, 2020","170.88","171.82","171.89","170.60","-0.54%"
"Jun 02, 2020","171.82","171.59","172.39","171.25","0.13%"
"Jun 01, 2020","171.59","172.54","172.73","171.46","-0.56%"
"May 29, 2020","172.55","173.24","173.65","172.36","-0.40%"
"May 28, 2020","173.24","172.71","173.42","172.38","0.31%"
"May 27, 2020","172.71","172.53","173.12","172.22","0.10%"
"May 26, 2020","172.53","173.88","174.13","172.34","-0.78%"
"May 25, 2020","173.88","173.98","174.40","173.57","-0.07%"
"May 22, 2020","173.99","173.32","174.47","173.26","0.39%"
"May 21, 2020","173.32","173.03","173.74","172.90","0.17%"
"May 20, 2020","173.03","172.58","173.41","172.43","0.26%"
"May 19, 2020","172.58","172.32","172.72","171.75","0.14%"
"May 18, 2020","172.34","173.63","173.76","172.21","-0.75%"
"May 15, 2020","173.63","172.99","173.87","172.82","0.37%"
"May 14, 2020","172.99","173.07","173.88","172.77","-0.05%"
"May 13, 2020","173.07","173.21","173.57","172.40","-0.08%"
"May 12, 2020","173.21","172.33","173.34","172.20","0.51%"
"May 11, 2020","172.33","172.41","172.85","171.63","-0.06%"
"May 08, 2020","172.43","172.23","172.70","171.43","0.12%"
"May 07, 2020","172.23","173.07","173.13","171.80","-0.49%"
"May 06, 2020","173.07","173.12","173.63","172.10","-0.03%"
"May 05, 2020","173.12","173.35","173.43","172.49","-0.13%"
"May 04, 2020","173.35","173.43","174.24","173.23","-0.06%"
"May 01, 2020","173.45","171.90","173.59","171.77","0.90%"
"Apr 30, 2020","171.90","171.14","172.14","170.65","0.44%"
"Apr 29, 2020","171.14","172.58","172.81","171.04","-0.83%"
"Apr 28, 2020","172.58","172.54","173.32","171.92","0.04%"
"Apr 27, 2020","172.51","173.75","174.40","172.27","-0.73%"
"Apr 24, 2020","173.77","174.55","175.08","173.67","-0.45%"
"Apr 23, 2020","174.55","174.20","174.74","173.40","0.20%"
"Apr 22, 2020","174.20","173.93","174.69","173.57","0.15%"
"Apr 21, 2020","173.93","172.56","175.11","172.49","0.80%"
"Apr 20, 2020","172.56","171.96","172.71","171.74","0.35%"
"Apr 17, 2020","171.96","173.59","173.65","171.53","-0.94%"
"Apr 16, 2020","173.59","173.29","173.93","173.04","0.17%"
"Apr 15, 2020","173.29","172.02","173.45","171.62","0.74%"
"Apr 14, 2020","172.02","172.41","172.95","171.85","-0.23%"
"Apr 13, 2020","172.41","172.26","173.63","172.20","0.13%"
"Apr 10, 2020","172.19","171.96","172.70","171.44","0.14%"
"Apr 09, 2020","171.95","172.13","172.96","171.49","-0.10%"
"Apr 08, 2020","172.13","172.51","173.55","171.82","-0.22%"
"Apr 07, 2020","172.51","172.66","173.14","171.38","-0.09%"
"Apr 06, 2020","172.66","174.32","174.76","172.51","-0.97%"
"Apr 03, 2020","174.35","173.33","174.91","172.80","0.59%"
"Apr 02, 2020","173.33","174.18","175.01","172.65","-0.49%"
"Apr 01, 2020","174.18","172.09","174.54","171.80","1.22%"
"Mar 31, 2020","172.09","172.43","172.70","171.30","-0.23%"
"Mar 30, 2020","172.49","170.90","173.07","170.82","0.93%"
"Mar 27, 2020","170.90","171.54","173.00","170.57","-0.38%"
"Mar 26, 2020","171.54","173.30","173.65","171.41","-1.01%"
"Mar 25, 2020","173.30","174.74","175.43","173.21","-0.82%"
"Mar 24, 2020","174.74","179.49","179.49","174.55","-2.64%"
"Mar 23, 2020","179.49","176.84","180.82","176.77","1.49%"
"Mar 20, 2020","176.85","177.03","177.91","174.92","-0.10%"
"Mar 19, 2020","177.03","178.29","182.71","175.54","-0.70%"
"Mar 18, 2020","178.27","176.80","180.03","176.05","0.77%"
"Mar 17, 2020","176.91","176.23","178.09","176.16","0.35%"
"Mar 16, 2020","176.29","172.87","176.39","172.46","1.96%"
"Mar 13, 2020","172.90","172.40","175.22","172.25","0.34%"
"Mar 12, 2020","172.31","171.43","173.22","170.87","0.56%"
"Mar 11, 2020","171.35","170.44","172.22","170.19","0.52%"
"Mar 10, 2020","170.46","172.88","172.97","170.28","-1.40%"
"Mar 09, 2020","172.88","171.47","174.28","171.44","0.81%"
"Mar 06, 2020","171.49","171.40","172.21","170.81","0.07%"
"Mar 05, 2020","171.37","171.06","171.91","170.07","0.15%"
"Mar 04, 2020","171.12","169.58","171.42","169.58","0.88%"
"Mar 03, 2020","169.63","171.03","171.56","169.50","-0.75%"
"Mar 02, 2020","170.91","171.66","172.65","170.66","-0.44%"
"Feb 28, 2020","171.67","173.15","173.78","171.48","-0.84%"
"Feb 27, 2020","173.13","172.63","173.60","172.20","0.25%"
"Feb 26, 2020","172.70","173.40","174.06","172.58","-0.39%"
"Feb 25, 2020","173.38","173.50","173.59","172.00","-0.03%"
"Feb 24, 2020","173.44","171.74","173.74","171.74","0.97%"
"Feb 21, 2020","171.78","171.59","172.54","171.21","0.10%"
"Feb 20, 2020","171.61","170.46","172.13","170.27","0.67%"
"Feb 19, 2020","170.47","170.24","170.59","169.69","0.15%"
"Feb 18, 2020","170.22","169.83","170.30","169.61","0.25%"
"Feb 17, 2020","169.79","169.33","169.79","168.96","0.24%"
"Feb 14, 2020","169.38","169.78","170.03","169.13","-0.24%"
"Feb 13, 2020","169.78","169.18","169.86","168.97","0.35%"
"Feb 12, 2020","169.18","169.73","170.08","169.03","-0.32%"
"Feb 11, 2020","169.72","170.09","170.19","169.40","-0.24%"
"Feb 10, 2020","170.12","170.33","170.69","169.86","-0.11%"
"Feb 07, 2020","170.31","170.18","170.97","169.94","0.08%"
"Feb 06, 2020","170.18","169.83","170.27","169.19","0.20%"
"Feb 05, 2020","169.84","169.19","170.38","169.12","0.40%"
"Feb 04, 2020","169.16","169.59","170.16","169.16","-0.25%"
"Feb 03, 2020","169.59","172.42","172.74","169.56","-1.64%"
"Jan 31, 2020","172.41","171.36","172.84","170.77","0.61%"
"Jan 30, 2020","171.36","170.06","172.13","169.93","0.76%"
"Jan 29, 2020","170.06","169.69","170.24","169.32","0.30%"
"Jan 28, 2020","169.55","169.69","170.35","169.37","-0.14%"
"Jan 27, 2020","169.78","168.70","170.15","168.70","0.64%"
"Jan 24, 2020","168.70","168.58","168.83","168.17","0.06%"
"Jan 23, 2020","168.60","168.73","169.20","168.17","-0.11%"
"Jan 22, 2020","168.79","169.46","169.49","168.49","-0.37%"
"Jan 21, 2020","169.42","168.88","169.99","168.68","0.33%"
"Jan 20, 2020","168.87","169.31","169.49","168.85","-0.26%"
"Jan 17, 2020","169.31","168.75","169.44","168.28","0.34%"
"Jan 16, 2020","168.74","168.21","168.96","167.97","0.33%"
"Jan 15, 2020","168.18","168.26","169.01","167.86","-0.04%"
"Jan 14, 2020","168.25","167.51","168.51","166.96","0.43%"
"Jan 13, 2020","167.53","167.49","168.03","166.97","0.02%"
"Jan 10, 2020","167.50","167.32","167.95","167.17","0.11%"
"Jan 09, 2020","167.31","167.47","167.78","167.06","-0.02%"
"Jan 08, 2020","167.34","168.15","169.82","167.01","-0.52%"
"Jan 07, 2020","168.22","167.37","168.31","166.97","0.51%"
"Jan 06, 2020","167.37","167.34","168.19","167.26","-0.01%"
"Jan 03, 2020","167.39","166.41","167.65","166.04","0.67%"
"Jan 02, 2020","166.27","165.73","166.70","165.59","0.24%"
"Jan 01, 2020","165.88","165.94","166.01","165.75","0.00%"
"Dec 31, 2019","165.88","165.76","166.13","165.62","0.08%"
"Dec 30, 2019","165.74","165.95","166.00","165.18","-0.02%"
"Dec 27, 2019","165.77","166.02","166.13","165.45","-0.21%"
"Dec 26, 2019","166.12","166.19","166.44","165.87","0.03%"
"Dec 25, 2019","166.07","166.10","166.44","165.72","0.02%"
"Dec 24, 2019","166.04","166.01","166.37","165.60","0.03%"
"Dec 23, 2019","165.99","165.46","166.21","165.37","0.31%"
"Dec 20, 2019","165.47","165.92","166.40","165.14","-0.28%"
"Dec 19, 2019","165.94","166.57","166.66","165.90","-0.37%"
"Dec 18, 2019","166.55","166.35","167.13","166.17","0.10%"
"Dec 17, 2019","166.38","167.06","167.38","166.16","-0.42%"
"Dec 16, 2019","167.08","168.31","168.45","167.01","-0.71%"
"Dec 13, 2019","168.28","167.93","168.65","167.32","0.21%"
"Dec 12, 2019","167.92","169.10","169.61","167.61","-0.64%"
"Dec 11, 2019","169.01","169.22","169.92","169.01","-0.14%"
"Dec 10, 2019","169.25","169.28","169.79","169.01","0.07%"
"Dec 09, 2019","169.13","168.64","169.43","168.59","0.30%"
"Dec 06, 2019","168.62","168.72","169.28","168.32","-0.08%"
"Dec 05, 2019","168.76","169.09","169.44","168.49","-0.14%"
"Dec 04, 2019","168.99","168.38","169.19","168.22","0.27%"
"Dec 03, 2019","168.53","168.38","169.12","168.22","0.05%"
"Dec 02, 2019","168.45","168.06","168.71","167.55","0.25%"
"Nov 29, 2019","168.03","167.62","168.24","167.46","0.28%"
"Nov 28, 2019","167.56","167.40","168.03","167.30","0.07%"
"Nov 27, 2019","167.44","166.81","167.82","166.71","0.38%"
"Nov 26, 2019","166.81","166.84","167.65","166.47","-0.02%"
"Nov 25, 2019","166.84","167.72","167.72","166.72","-0.49%"
"Nov 22, 2019","167.66","167.55","167.85","167.08","0.14%"
"Nov 21, 2019","167.43","166.31","167.53","166.21","0.61%"
"Nov 20, 2019","166.41","166.25","166.79","166.16","0.10%"
"Nov 19, 2019","166.25","166.12","166.69","165.88","0.07%"
"Nov 18, 2019","166.13","166.10","166.54","165.82","0.05%"
"Nov 15, 2019","166.04","166.50","166.71","165.89","-0.28%"
"Nov 14, 2019","166.51","166.94","167.10","166.44","-0.17%"
"Nov 13, 2019","166.80","166.38","167.14","166.17","0.20%"
"Nov 12, 2019","166.46","166.25","166.57","165.74","0.13%"
"Nov 11, 2019","166.24","165.70","166.61","165.59","0.37%"
"Nov 08, 2019","165.63","165.54","165.95","165.20","0.04%"
"Nov 07, 2019","165.56","165.97","166.28","165.16","-0.25%"
"Nov 06, 2019","165.98","165.05","166.18","164.95","0.58%"
"Nov 05, 2019","165.03","165.58","165.59","164.90","-0.24%"
"Nov 04, 2019","165.42","165.47","165.51","164.71","-0.05%"
"Nov 01, 2019","165.51","166.09","166.34","165.28","-0.44%"
"Oct 31, 2019","166.24","165.19","166.45","164.50","0.64%"
"Oct 30, 2019","165.18","165.38","165.97","165.11","-0.04%"
"Oct 29, 2019","165.24","165.22","165.49","164.72","-0.06%"
"Oct 28, 2019","165.34","165.90","165.99","165.24","-0.31%"
"Oct 25, 2019","165.85","166.25","166.35","165.68","-0.24%"
"Oct 24, 2019","166.25","165.50","166.25","165.33","0.34%"
"Oct 23, 2019","165.69","165.81","166.25","165.49","-0.04%"
"Oct 22, 2019","165.76","165.80","166.03","165.32","0.04%"
"Oct 21, 2019","165.69","166.44","166.71","165.34","-0.47%"
"Oct 18, 2019","166.47","166.61","167.06","166.40","-0.07%"
"Oct 17, 2019","166.59","167.18","167.47","166.03","-0.40%"
"Oct 16, 2019","167.26","167.47","167.88","167.12","-0.03%"
"Oct 15, 2019","167.31","167.41","167.77","167.07","-0.18%"
"Oct 14, 2019","167.62","167.03","168.03","166.87","0.39%"
"Oct 11, 2019","166.97","167.33","167.90","166.20","-0.19%"
"Oct 10, 2019","167.28","168.04","168.54","167.15","-0.45%"
"Oct 09, 2019","168.04","167.93","168.18","167.53","0.04%"
"Oct 08, 2019","167.97","167.54","168.01","167.26","0.28%"
"Oct 07, 2019","167.50","166.79","167.72","166.79","0.43%"
"Oct 04, 2019","166.78","168.13","168.38","166.74","-0.80%"
"Oct 03, 2019","168.13","168.62","168.84","168.07","-0.29%"
"Oct 02, 2019","168.62","168.34","168.97","168.09","0.17%"
"Oct 01, 2019","168.34","167.75","168.51","167.40","0.35%"
"Sep 30, 2019","167.75","168.91","169.07","167.72","-0.68%"
"Sep 27, 2019","168.90","168.38","169.04","167.96","0.35%"
"Sep 26, 2019","168.31","168.29","168.76","168.06","0.04%"
"Sep 25, 2019","168.24","167.94","168.78","167.80","0.14%"
"Sep 24, 2019","168.00","167.91","168.50","167.62","0.07%"
"Sep 23, 2019","167.88","168.41","168.51","167.66","-0.30%"
"Sep 20, 2019","168.38","168.44","168.57","167.47","-0.04%"
"Sep 19, 2019","168.44","168.18","168.75","168.00","0.15%"
"Sep 18, 2019","168.18","167.46","168.65","167.38","0.42%"
"Sep 17, 2019","167.47","167.68","168.18","167.32","-0.13%"
"Sep 16, 2019","167.68","166.57","167.90","166.57","0.62%"
"Sep 13, 2019","166.65","167.22","167.40","166.09","-0.23%"
"Sep 12, 2019","167.03","167.28","167.59","166.34","-0.17%"
"Sep 11, 2019","167.31","167.66","168.00","167.26","-0.13%"
"Sep 10, 2019","167.52","167.38","167.83","166.91","0.01%"
"Sep 09, 2019","167.50","167.60","167.99","166.94","-0.07%"
"Sep 06, 2019","167.62","167.62","168.03","167.22","0.02%"
"Sep 05, 2019","167.59","168.43","168.62","167.19","-0.58%"
"Sep 04, 2019","168.57","168.88","169.25","168.31","-0.11%"
"Sep 03, 2019","168.76","169.35","169.56","168.72","-0.35%"
"Sep 02, 2019","169.36","169.03","169.80","168.84","0.13%"
"Aug 30, 2019","169.14","169.27","169.61","168.76","-0.06%"
"Aug 29, 2019","169.24","169.29","169.97","169.03","-0.05%"
"Aug 28, 2019","169.33","169.34","169.82","169.20","0.01%"
"Aug 27, 2019","169.32","169.60","170.12","169.09","-0.16%"
"Aug 26, 2019","169.59","170.97","172.09","169.54","-0.84%"
"Aug 23, 2019","171.03","171.06","171.64","170.63","0.09%"
"Aug 22, 2019","170.88","170.25","171.06","170.19","0.38%"
"Aug 21, 2019","170.24","170.87","171.43","170.00","-0.37%"
"Aug 20, 2019","170.87","171.98","172.14","170.76","-0.65%"
"Aug 19, 2019","171.99","171.57","172.25","171.41","0.23%"
"Aug 16, 2019","171.59","172.50","172.91","171.17","-0.53%"
"Aug 15, 2019","172.50","173.22","173.44","172.31","-0.43%"
"Aug 14, 2019","173.24","171.26","173.62","171.21","1.13%"
"Aug 13, 2019","171.31","172.82","173.43","171.22","-0.82%"
"Aug 12, 2019","172.73","171.98","173.01","171.89","0.45%"
"Aug 09, 2019","171.96","171.48","172.39","171.34","0.28%"
"Aug 08, 2019","171.48","171.94","172.32","171.23","-0.19%"
"Aug 07, 2019","171.81","172.53","172.88","171.68","-0.51%"
"Aug 06, 2019","172.69","172.78","173.15","171.79","-0.06%"
"Aug 05, 2019","172.79","173.81","174.91","172.44","-0.44%"
"Aug 02, 2019","173.56","173.30","173.92","171.75","0.08%"
"Aug 01, 2019","173.42","172.63","173.70","171.94","0.46%"
"Jul 31, 2019","172.62","171.69","172.79","171.44","0.59%"
"Jul 30, 2019","171.60","171.61","171.85","171.23","-0.07%"
"Jul 29, 2019","171.72","172.13","172.44","171.57","-0.25%"
"Jul 26, 2019","172.15","172.30","172.68","171.82","-0.09%"
"Jul 25, 2019","172.31","171.47","172.50","171.40","0.49%"
"Jul 24, 2019","171.47","171.53","171.75","171.00","-0.02%"
"Jul 23, 2019","171.51","171.01","171.69","170.85","0.28%"
"Jul 22, 2019","171.03","170.88","171.50","170.75","0.08%"
"Jul 19, 2019","170.89","170.45","171.11","170.24","0.25%"
"Jul 18, 2019","170.46","171.78","172.35","170.46","-0.76%"
"Jul 17, 2019","171.76","171.55","172.02","171.17","0.12%"
