"Date","Price","Open","High","Low","Change %"
"Jul 05, 2018","10.1182","10.1032","10.1599","10.0883","0.13%"
"Jul 04, 2018","10.1055","10.0840","10.1377","10.0735","0.24%"
"Jul 03, 2018","10.0817","10.0897","10.1548","10.0226","-0.08%"
"Jul 02, 2018","10.0895","10.0701","10.1273","10.0490","0.15%"
"Jun 29, 2018","10.0744","10.1503","10.1642","10.0324","-0.73%"
"Jun 28, 2018","10.1484","10.1876","10.2152","10.1411","-0.41%"
"Jun 27, 2018","10.1901","10.1632","10.2204","10.1228","0.27%"
"Jun 26, 2018","10.1623","10.1614","10.2280","10.1482","0.01%"
"Jun 25, 2018","10.1614","10.1078","10.2272","10.0958","0.49%"
"Jun 22, 2018","10.1119","10.0960","10.1567","10.0442","0.15%"
"Jun 21, 2018","10.0963","10.0582","10.1220","9.9974","0.38%"
"Jun 20, 2018","10.0582","10.1021","10.1220","10.0231","-0.44%"
"Jun 19, 2018","10.1030","9.9825","10.1877","9.9789","1.21%"
"Jun 18, 2018","9.9820","9.9694","10.0236","9.9494","0.12%"
"Jun 15, 2018","9.9699","9.8455","9.9981","9.8341","1.27%"
"Jun 14, 2018","9.8450","9.8429","9.8647","9.8031","0.03%"
"Jun 13, 2018","9.8425","9.8005","9.8447","9.7706","0.42%"
"Jun 12, 2018","9.8015","9.7867","9.8117","9.7174","0.15%"
"Jun 11, 2018","9.7867","9.8124","9.8394","9.7646","-0.26%"
"Jun 08, 2018","9.8123","9.7777","9.8724","9.7515","0.40%"
"Jun 07, 2018","9.7735","9.6814","9.8055","9.6735","0.94%"
"Jun 06, 2018","9.6827","9.7617","9.7665","9.6735","-0.82%"
"Jun 05, 2018","9.7632","9.7475","9.7917","9.7120","0.16%"
"Jun 04, 2018","9.7480","9.7865","9.7964","9.7424","-0.38%"
"Jun 01, 2018","9.7849","9.9319","9.9434","9.7814","-1.46%"
"May 31, 2018","9.9301","9.8879","9.9629","9.8760","0.40%"
"May 30, 2018","9.8902","9.9718","10.0172","9.8864","-0.80%"
"May 29, 2018","9.9698","9.8287","10.0412","9.8113","1.46%"
"May 28, 2018","9.8268","9.8564","9.8564","9.7736","-0.31%"
"May 25, 2018","9.8576","9.9007","9.9109","9.8112","-0.43%"
"May 24, 2018","9.9006","9.7866","9.9633","9.7752","1.17%"
"May 23, 2018","9.7860","9.7073","9.8890","9.6982","0.81%"
"May 22, 2018","9.7078","9.7037","9.7385","9.6674","0.04%"
"May 21, 2018","9.7042","9.7693","9.7814","9.7034","-0.61%"
"May 18, 2018","9.7636","9.7739","9.7966","9.7115","-0.09%"
"May 17, 2018","9.7728","9.7614","9.8061","9.7538","0.10%"
"May 16, 2018","9.7630","9.7962","9.8466","9.7606","-0.32%"
"May 15, 2018","9.7944","9.7661","9.8177","9.7418","0.29%"
"May 14, 2018","9.7660","9.7600","9.7840","9.7390","0.03%"
"May 11, 2018","9.7627","9.7425","9.7973","9.7311","0.21%"
"May 10, 2018","9.7426","9.8372","9.8458","9.7255","-0.94%"
"May 09, 2018","9.8354","9.8816","9.9141","9.8107","-0.49%"
"May 08, 2018","9.8836","9.9010","9.9216","9.8671","-0.16%"
"May 07, 2018","9.8999","9.8429","9.9120","9.8309","0.58%"
"May 04, 2018","9.8430","9.8499","9.9093","9.8355","-0.07%"
"May 03, 2018","9.8499","9.8307","9.9149","9.7901","0.20%"
"May 02, 2018","9.8307","9.7709","9.8324","9.7688","0.61%"
"May 01, 2018","9.7709","9.7903","9.8038","9.7625","-0.20%"
"Apr 30, 2018","9.7906","9.7957","9.8115","9.7654","-0.02%"
"Apr 27, 2018","9.7928","9.8596","9.8908","9.7661","-0.68%"
"Apr 26, 2018","9.8596","9.8911","9.9019","9.8501","-0.31%"
"Apr 25, 2018","9.8901","9.9001","9.9374","9.8720","-0.10%"
"Apr 24, 2018","9.8996","9.9458","9.9520","9.8559","-0.46%"
"Apr 23, 2018","9.9457","9.9499","9.9925","9.9034","-0.03%"
"Apr 20, 2018","9.9484","9.9390","9.9753","9.9019","0.09%"
"Apr 19, 2018","9.9391","9.9336","9.9596","9.8642","0.07%"
"Apr 18, 2018","9.9326","9.9716","9.9763","9.9137","-0.40%"
"Apr 17, 2018","9.9726","9.9957","10.0108","9.9601","-0.23%"
"Apr 16, 2018","9.9952","9.9868","10.0355","9.9573","0.12%"
"Apr 13, 2018","9.9835","9.9784","10.0020","9.9176","0.05%"
"Apr 12, 2018","9.9785","9.9903","10.0444","9.9688","-0.11%"
"Apr 11, 2018","9.9894","9.9324","10.0197","9.9274","0.57%"
"Apr 10, 2018","9.9325","10.0193","10.0596","9.9157","-0.87%"
"Apr 09, 2018","10.0193","10.0145","10.0358","9.9495","0.06%"
"Apr 06, 2018","10.0136","9.8970","10.0459","9.8904","1.19%"
"Apr 05, 2018","9.8959","9.9108","9.9690","9.8802","-0.15%"
"Apr 04, 2018","9.9108","9.8953","10.0574","9.8872","0.15%"
"Apr 03, 2018","9.8958","9.9830","10.0259","9.8898","-0.87%"
"Apr 02, 2018","9.9831","9.9767","10.0212","9.9000","-0.03%"
"Mar 30, 2018","9.9860","9.9890","10.0410","9.9764","-0.03%"
"Mar 29, 2018","9.9885","9.9631","10.0301","9.9572","0.26%"
"Mar 28, 2018","9.9626","10.2048","10.2102","9.9429","-2.38%"
"Mar 27, 2018","10.2058","10.2053","10.2110","10.1111","0.01%"
"Mar 26, 2018","10.2049","10.3463","10.3642","10.1982","-1.38%"
"Mar 23, 2018","10.3482","10.2709","10.3817","10.2235","0.76%"
"Mar 22, 2018","10.2698","10.0429","10.2708","10.0359","2.29%"
"Mar 21, 2018","10.0396","10.0588","10.1102","10.0230","-0.22%"
"Mar 20, 2018","10.0616","10.1172","10.1304","10.0249","-0.56%"
"Mar 19, 2018","10.1182","10.1037","10.1546","10.0704","0.17%"
"Mar 16, 2018","10.1013","10.0589","10.1256","10.0547","0.42%"
"Mar 15, 2018","10.0595","10.0132","10.0959","10.0048","0.47%"
"Mar 14, 2018","10.0122","10.0096","10.0427","9.9618","0.02%"
"Mar 13, 2018","10.0106","10.0091","10.0371","9.9199","0.02%"
"Mar 12, 2018","10.0082","9.9741","10.0295","9.9537","0.32%"
"Mar 09, 2018","9.9759","10.1154","10.1195","9.9538","-1.36%"
"Mar 08, 2018","10.1136","10.0619","10.1416","10.0457","0.50%"
"Mar 07, 2018","10.0630","10.0256","10.1454","10.0196","0.37%"
"Mar 06, 2018","10.0256","10.1471","10.1785","9.9828","-1.20%"
"Mar 05, 2018","10.1471","10.2054","10.2813","10.1465","-0.61%"
"Mar 02, 2018","10.2098","10.1934","10.3034","10.1619","0.17%"
"Mar 01, 2018","10.1923","10.1737","10.2194","10.0895","0.19%"
"Feb 28, 2018","10.1731","10.0746","10.1768","10.0424","0.97%"
"Feb 27, 2018","10.0755","10.0123","10.0773","9.9906","0.63%"
"Feb 26, 2018","10.0120","10.0693","10.0921","9.9991","-0.64%"
"Feb 23, 2018","10.0762","10.1225","10.1346","10.0725","-0.47%"
"Feb 22, 2018","10.1234","9.9840","10.1506","9.9816","1.40%"
"Feb 21, 2018","9.9839","10.0155","10.0293","9.9543","-0.31%"
"Feb 20, 2018","10.0145","10.0137","10.0538","9.9931","0.01%"
"Feb 19, 2018","10.0132","10.0348","10.0800","10.0008","-0.25%"
"Feb 16, 2018","10.0381","10.0262","10.0755","10.0029","0.11%"
"Feb 15, 2018","10.0273","10.0073","10.0985","9.9845","0.20%"
"Feb 14, 2018","10.0071","10.0640","10.1351","9.9909","-0.56%"
"Feb 13, 2018","10.0631","9.9628","10.1043","9.9426","1.00%"
"Feb 12, 2018","9.9636","9.9693","10.0102","9.9489","-0.16%"
"Feb 09, 2018","9.9791","10.0940","10.1165","9.9424","-1.13%"
"Feb 08, 2018","10.0931","9.9717","10.1167","9.9017","1.21%"
"Feb 07, 2018","9.9725","9.8586","9.9804","9.8429","1.16%"
"Feb 06, 2018","9.8577","10.0374","10.1284","9.8455","-1.76%"
"Feb 05, 2018","10.0347","9.8939","10.0405","9.8529","1.37%"
"Feb 02, 2018","9.8993","9.7850","9.9010","9.7831","1.13%"
"Feb 01, 2018","9.7888","9.8006","9.8367","9.7570","-0.10%"
"Jan 31, 2018","9.7988","9.8665","9.8774","9.7651","-0.69%"
"Jan 30, 2018","9.8666","9.8302","9.8909","9.8102","0.38%"
"Jan 29, 2018","9.8293","9.7979","9.8656","9.7732","0.37%"
"Jan 26, 2018","9.7933","9.7479","9.8559","9.7091","0.51%"
"Jan 25, 2018","9.7432","9.7456","9.7677","9.6988","-0.07%"
"Jan 24, 2018","9.7503","9.7358","9.7933","9.7134","0.15%"
"Jan 23, 2018","9.7353","9.6403","9.7575","9.6179","0.98%"
"Jan 22, 2018","9.6412","9.6482","9.6809","9.6155","0.03%"
"Jan 19, 2018","9.6381","9.6319","9.6578","9.5968","0.02%"
"Jan 18, 2018","9.6363","9.5925","9.6712","9.5840","0.46%"
"Jan 17, 2018","9.5926","9.6387","9.6691","9.5813","-0.48%"
"Jan 16, 2018","9.6388","9.6199","9.6704","9.5796","0.19%"
"Jan 15, 2018","9.6203","9.5445","9.6464","9.4988","0.78%"
"Jan 12, 2018","9.5461","9.5773","9.5989","9.5298","-0.33%"
"Jan 11, 2018","9.5777","9.6034","9.6262","9.5421","-0.27%"
"Jan 10, 2018","9.6032","9.5157","9.6123","9.5031","0.92%"
"Jan 09, 2018","9.5155","9.4511","9.5399","9.4335","0.68%"
"Jan 08, 2018","9.4510","9.4017","9.4655","9.3677","0.62%"
"Jan 05, 2018","9.3924","9.4184","9.4345","9.3689","-0.31%"
"Jan 04, 2018","9.4215","9.4671","9.4880","9.4149","-0.45%"
"Jan 03, 2018","9.4644","9.4649","9.5078","9.4497","-0.04%"
"Jan 02, 2018","9.4680","9.4679","9.4957","9.4091","0.00%"
"Jan 01, 2018","9.4678","9.4738","9.4768","9.4563","-0.05%"
"Dec 29, 2017","9.4722","9.4810","9.5091","9.4494","-0.09%"
"Dec 28, 2017","9.4809","9.4855","9.5121","9.4660","-0.05%"
"Dec 27, 2017","9.4854","9.5034","9.5128","9.4666","-0.19%"
"Dec 26, 2017","9.5034","9.5031","9.5272","9.4855","-0.01%"
"Dec 25, 2017","9.5039","9.5159","9.5392","9.4809","-0.11%"
"Dec 22, 2017","9.5148","9.5345","9.5465","9.4891","-0.21%"
"Dec 21, 2017","9.5344","9.5288","9.5648","9.4993","0.05%"
"Dec 20, 2017","9.5296","9.6171","9.6280","9.5154","-0.91%"
"Dec 19, 2017","9.6172","9.6503","9.6768","9.5989","-0.34%"
"Dec 18, 2017","9.6499","9.6689","9.6934","9.6410","-0.23%"
"Dec 15, 2017","9.6723","9.6919","9.7374","9.6398","-0.20%"
"Dec 14, 2017","9.6919","9.6366","9.7231","9.6158","0.57%"
"Dec 13, 2017","9.6366","9.6253","9.6652","9.6106","0.12%"
"Dec 12, 2017","9.6252","9.5870","9.6395","9.5787","0.38%"
"Dec 11, 2017","9.5883","9.6295","9.6412","9.5790","-0.43%"
"Dec 08, 2017","9.6299","9.6705","9.6912","9.6132","-0.42%"
"Dec 07, 2017","9.6706","9.7429","9.7567","9.6669","-0.73%"
"Dec 06, 2017","9.7422","9.6596","9.7798","9.6442","0.86%"
"Dec 05, 2017","9.6595","9.6631","9.6786","9.6128","-0.04%"
"Dec 04, 2017","9.6632","9.6646","9.6784","9.5906","-0.01%"
"Dec 01, 2017","9.6644","9.6689","9.7252","9.6090","-0.05%"
"Nov 30, 2017","9.6693","9.6680","9.7467","9.6427","0.02%"
"Nov 29, 2017","9.6676","9.7224","9.7360","9.6309","-0.57%"
"Nov 28, 2017","9.7228","9.8275","9.8317","9.6866","-1.06%"
"Nov 27, 2017","9.8267","9.7403","9.8402","9.7200","0.97%"
"Nov 24, 2017","9.7325","9.7468","9.7705","9.7109","-0.14%"
"Nov 23, 2017","9.7464","9.7659","9.8085","9.7382","-0.19%"
"Nov 22, 2017","9.7654","9.7038","9.7806","9.6980","0.64%"
"Nov 21, 2017","9.7037","9.7415","9.7750","9.6656","-0.38%"
"Nov 20, 2017","9.7410","9.7620","9.8402","9.7321","-0.23%"
"Nov 17, 2017","9.7633","9.7040","9.7785","9.6979","0.61%"
"Nov 16, 2017","9.7040","9.7957","9.8179","9.6700","-0.94%"
"Nov 15, 2017","9.7957","9.8323","9.8785","9.7624","-0.37%"
"Nov 14, 2017","9.8323","9.8560","9.8702","9.8000","-0.24%"
"Nov 13, 2017","9.8560","9.8742","9.8980","9.8426","-0.18%"
"Nov 10, 2017","9.8733","9.8571","9.8892","9.8367","0.17%"
"Nov 09, 2017","9.8564","9.7847","9.9144","9.7556","0.72%"
"Nov 08, 2017","9.7858","9.7697","9.8230","9.7661","0.16%"
"Nov 07, 2017","9.7700","9.7869","9.8047","9.7296","-0.18%"
"Nov 06, 2017","9.7874","9.7964","9.7973","9.7348","0.02%"
"Nov 03, 2017","9.7856","9.7493","9.8002","9.7492","0.36%"
"Nov 02, 2017","9.7501","9.7343","9.7974","9.7285","0.15%"
"Nov 01, 2017","9.7352","9.8430","9.8525","9.7294","-1.09%"
"Oct 31, 2017","9.8422","9.9375","9.9544","9.8140","-0.97%"
"Oct 30, 2017","9.9384","9.9000","9.9511","9.8867","0.34%"
"Oct 27, 2017","9.9044","9.9026","9.9314","9.8666","0.02%"
"Oct 26, 2017","9.9026","9.9153","9.9307","9.8547","-0.13%"
"Oct 25, 2017","9.9153","9.9296","9.9527","9.8468","-0.14%"
"Oct 24, 2017","9.9291","9.9687","9.9815","9.8966","-0.40%"
"Oct 23, 2017","9.9692","9.9595","9.9974","9.9107","-0.06%"
"Oct 20, 2017","9.9750","10.0315","10.0420","9.9620","-0.57%"
"Oct 19, 2017","10.0317","10.0312","10.0783","10.0076","0.00%"
"Oct 18, 2017","10.0312","10.0816","10.0931","10.0096","-0.50%"
"Oct 17, 2017","10.0816","10.0573","10.1146","10.0503","0.25%"
"Oct 16, 2017","10.0569","10.0592","10.1128","10.0481","-0.16%"
"Oct 13, 2017","10.0726","10.0895","10.1119","10.0476","-0.17%"
"Oct 12, 2017","10.0895","10.0708","10.1179","10.0577","0.19%"
"Oct 11, 2017","10.0708","10.0956","10.1267","10.0625","-0.25%"
"Oct 10, 2017","10.0956","10.1524","10.1579","10.0679","-0.55%"
"Oct 09, 2017","10.1519","10.1632","10.1941","10.1371","-0.15%"
"Oct 06, 2017","10.1675","10.1265","10.1723","10.0760","0.41%"
"Oct 05, 2017","10.1260","10.1365","10.1418","10.0989","-0.11%"
"Oct 04, 2017","10.1370","10.1303","10.1602","10.1060","0.07%"
"Oct 03, 2017","10.1302","10.1700","10.1945","10.1048","-0.37%"
"Oct 02, 2017","10.1682","10.1742","10.2002","10.1434","-0.13%"
"Sep 29, 2017","10.1814","10.2064","10.2148","10.1476","-0.24%"
"Sep 28, 2017","10.2058","10.1542","10.2162","10.1280","0.51%"
"Sep 27, 2017","10.1542","10.1359","10.1829","10.0997","0.18%"
"Sep 26, 2017","10.1360","10.1561","10.2081","10.1212","-0.20%"
"Sep 25, 2017","10.1562","10.1166","10.2000","10.0521","0.37%"
"Sep 22, 2017","10.1187","10.0714","10.2099","10.0676","0.47%"
"Sep 21, 2017","10.0712","10.0851","10.1133","10.0550","-0.14%"
"Sep 20, 2017","10.0851","10.1364","10.1510","10.0672","-0.51%"
"Sep 19, 2017","10.1365","10.1273","10.1660","10.1069","0.09%"
"Sep 18, 2017","10.1269","10.2195","10.2255","10.1055","-0.94%"
"Sep 15, 2017","10.2234","10.2890","10.3507","10.1497","-0.65%"
"Sep 14, 2017","10.2900","10.2464","10.3060","10.2126","0.43%"
"Sep 13, 2017","10.2464","10.2446","10.2730","10.2042","0.02%"
"Sep 12, 2017","10.2446","10.3316","10.3516","10.2401","-0.84%"
"Sep 11, 2017","10.3317","10.4607","10.4826","10.3218","-1.57%"
"Sep 08, 2017","10.4963","10.3998","10.5441","10.3911","0.93%"
"Sep 07, 2017","10.3997","10.3709","10.4375","10.3407","0.28%"
"Sep 06, 2017","10.3707","10.4077","10.4716","10.3390","-0.36%"
"Sep 05, 2017","10.4078","10.3277","10.4340","10.2927","0.77%"
"Sep 04, 2017","10.3280","10.2538","10.3683","10.1897","1.53%"
"Sep 01, 2017","10.1727","10.2282","10.2356","10.1540","-0.54%"
"Aug 31, 2017","10.2282","10.1944","10.2347","10.1653","0.30%"
"Aug 30, 2017","10.1971","10.2456","10.2695","10.1751","-0.47%"
"Aug 29, 2017","10.2456","10.2372","10.3997","10.2363","0.08%"
"Aug 28, 2017","10.2373","10.2612","10.2874","10.2269","-0.19%"
"Aug 25, 2017","10.2565","10.2984","10.3289","10.2346","-0.41%"
"Aug 24, 2017","10.2983","10.3413","10.3584","10.2904","-0.42%"
"Aug 23, 2017","10.3414","10.3353","10.3885","10.2954","0.06%"
"Aug 22, 2017","10.3347","10.4488","10.4602","10.3313","-1.10%"
"Aug 21, 2017","10.4493","10.4207","10.4833","10.3983","0.11%"
"Aug 18, 2017","10.4380","10.4267","10.5128","10.4120","0.10%"
"Aug 17, 2017","10.4271","10.3050","10.4344","10.3031","1.19%"
"Aug 16, 2017","10.3049","10.2641","10.3352","10.2563","0.40%"
"Aug 15, 2017","10.2637","10.3926","10.4014","10.2613","-1.24%"
"Aug 14, 2017","10.3927","10.4832","10.4862","10.3736","-0.71%"
"Aug 11, 2017","10.4672","10.4763","10.5448","10.4497","-0.09%"
"Aug 10, 2017","10.4764","10.3494","10.4970","10.3333","1.22%"
"Aug 09, 2017","10.3502","10.2378","10.4033","10.2221","1.12%"
"Aug 08, 2017","10.2360","10.1770","10.2380","10.1578","0.57%"
"Aug 07, 2017","10.1779","10.2020","10.2043","10.1706","-0.20%"
"Aug 04, 2017","10.1981","10.2581","10.2756","10.1564","-0.59%"
"Aug 03, 2017","10.2590","10.1421","10.2744","10.1327","1.16%"
"Aug 02, 2017","10.1411","10.1610","10.1908","10.1235","-0.21%"
"Aug 01, 2017","10.1625","10.1533","10.1937","10.1155","0.09%"
"Jul 31, 2017","10.1529","10.1615","10.2009","10.1112","-0.10%"
"Jul 28, 2017","10.1631","10.0433","10.1797","10.0357","1.21%"
"Jul 27, 2017","10.0413","10.0076","10.0695","9.9819","0.34%"
"Jul 26, 2017","10.0076","10.0105","10.0426","9.9670","-0.02%"
"Jul 25, 2017","10.0099","10.0387","10.0714","9.9977","-0.29%"
"Jul 24, 2017","10.0391","10.0733","10.1014","10.0213","-0.29%"
"Jul 21, 2017","10.0683","10.0197","10.0831","9.9910","0.49%"
"Jul 20, 2017","10.0196","10.0424","10.0709","10.0054","-0.24%"
"Jul 19, 2017","10.0433","10.0414","10.0745","9.9909","0.03%"
"Jul 18, 2017","10.0405","10.0182","10.0693","9.9962","0.22%"
"Jul 17, 2017","10.0182","10.0281","10.0556","9.9982","-0.15%"
"Jul 14, 2017","10.0333","10.0451","10.0815","10.0001","-0.11%"
"Jul 13, 2017","10.0446","10.0584","10.0786","10.0297","-0.15%"
"Jul 12, 2017","10.0598","10.0863","10.1271","10.0414","-0.26%"
"Jul 11, 2017","10.0858","10.0814","10.1153","10.0460","0.06%"
"Jul 10, 2017","10.0800","10.1235","10.1357","10.0605","-0.49%"
"Jul 07, 2017","10.1298","10.2208","10.2346","10.1092","-0.89%"
"Jul 06, 2017","10.2209","10.1827","10.2446","10.1625","0.38%"
"Jul 05, 2017","10.1826","10.1570","10.2169","10.1329","0.24%"
"Jul 04, 2017","10.1584","10.1454","10.2128","10.1280","0.12%"
"Jul 03, 2017","10.1458","10.2145","10.2389","10.1294","-0.46%"
"Jun 30, 2017","10.1926","10.2281","10.2543","10.1623","-0.33%"
"Jun 29, 2017","10.2268","10.1414","10.2777","10.1156","0.84%"
"Jun 28, 2017","10.1418","10.1518","10.2439","10.1371","-0.09%"
"Jun 27, 2017","10.1514","10.1347","10.2029","10.1235","0.16%"
"Jun 26, 2017","10.1347","10.2117","10.2250","10.1208","-0.62%"
"Jun 23, 2017","10.1976","10.2354","10.2696","10.1847","-0.35%"
"Jun 22, 2017","10.2335","10.2650","10.3040","10.2264","-0.31%"
"Jun 21, 2017","10.2655","10.2475","10.3113","10.2298","0.19%"
"Jun 20, 2017","10.2457","10.1921","10.2610","10.1705","0.52%"
"Jun 19, 2017","10.1930","10.2228","10.2307","10.1715","-0.27%"
"Jun 16, 2017","10.2203","10.1946","10.2556","10.1594","0.25%"
"Jun 15, 2017","10.1951","10.2210","10.3112","10.1887","-0.25%"
"Jun 14, 2017","10.2207","10.2452","10.2730","10.1931","-0.25%"
"Jun 13, 2017","10.2465","10.2872","10.3020","10.2333","-0.40%"
"Jun 12, 2017","10.2876","10.1958","10.3252","10.1794","0.88%"
"Jun 09, 2017","10.1980","10.1973","10.2343","10.1479","-0.01%"
"Jun 08, 2017","10.1991","10.2388","10.2760","10.1767","-0.38%"
"Jun 07, 2017","10.2379","10.2213","10.3012","10.2127","0.18%"
"Jun 06, 2017","10.2196","10.1229","10.2561","10.1133","0.94%"
"Jun 05, 2017","10.1245","10.1296","10.1501","10.0953","-0.04%"
"Jun 02, 2017","10.1290","10.0753","10.1501","10.0278","0.52%"
"Jun 01, 2017","10.0770","10.1065","10.1212","10.0584","-0.30%"
"May 31, 2017","10.1074","10.1429","10.1576","10.0710","-0.37%"
"May 30, 2017","10.1448","10.0846","10.1701","10.0773","0.59%"
"May 29, 2017","10.0849","10.0517","10.0962","10.0441","0.36%"
"May 26, 2017","10.0484","10.0198","10.0960","10.0008","0.30%"
"May 25, 2017","10.0180","10.0384","10.0525","9.9886","-0.20%"
"May 24, 2017","10.0380","10.0677","10.0994","10.0138","-0.30%"
"May 23, 2017","10.0681","10.0267","10.1418","10.0188","0.40%"
"May 22, 2017","10.0276","10.0410","10.0869","10.0049","-0.16%"
"May 19, 2017","10.0437","10.1269","10.1837","10.0122","-0.83%"
"May 18, 2017","10.1282","10.1331","10.2668","10.0916","-0.05%"
"May 17, 2017","10.1336","9.8660","10.1372","9.8615","2.71%"
"May 16, 2017","9.8661","9.8262","9.8886","9.8147","0.40%"
"May 15, 2017","9.8265","9.9207","9.9529","9.8041","-0.86%"
"May 12, 2017","9.9115","9.8742","9.9530","9.8672","0.37%"
"May 11, 2017","9.8750","9.9056","9.9561","9.8684","-0.31%"
"May 10, 2017","9.9055","9.9947","10.0220","9.9034","-0.88%"
"May 09, 2017","9.9939","10.0100","10.0431","9.9376","-0.16%"
"May 08, 2017","10.0101","10.0536","10.1056","10.0022","-0.65%"
"May 05, 2017","10.0751","10.0973","10.1746","10.0673","-0.22%"
"May 04, 2017","10.0977","10.0556","10.1135","10.0160","0.41%"
"May 03, 2017","10.0568","10.0843","10.0973","10.0536","-0.26%"
"May 02, 2017","10.0835","10.1730","10.1795","10.0509","-0.87%"
"May 01, 2017","10.1716","10.2215","10.2279","10.1464","-0.29%"
"Apr 28, 2017","10.2011","10.1707","10.2424","10.1489","0.30%"
"Apr 27, 2017","10.1708","10.2015","10.2266","10.1375","-0.31%"
"Apr 26, 2017","10.2024","10.1565","10.2205","10.0732","0.46%"
"Apr 25, 2017","10.1556","10.3345","10.3612","10.1481","-1.73%"
"Apr 24, 2017","10.3346","10.2730","10.3849","10.2099","-0.64%"
"Apr 21, 2017","10.4008","10.4094","10.4363","10.3570","-0.10%"
"Apr 20, 2017","10.4108","10.5051","10.5220","10.3828","-0.90%"
"Apr 19, 2017","10.5056","10.5376","10.5444","10.4382","-0.31%"
"Apr 18, 2017","10.5386","10.4047","10.5709","10.3758","1.30%"
"Apr 17, 2017","10.4037","10.4563","10.5300","10.3874","-0.55%"
"Apr 14, 2017","10.4608","10.4172","10.5097","10.4022","0.43%"
"Apr 13, 2017","10.4159","10.4081","10.4673","10.3420","0.06%"
"Apr 12, 2017","10.4096","10.4510","10.5171","10.3647","-0.40%"
"Apr 11, 2017","10.4514","10.3068","10.4830","10.3015","1.40%"
"Apr 10, 2017","10.3076","10.2409","10.3263","10.2180","0.61%"
"Apr 07, 2017","10.2448","10.2093","10.3527","10.1928","0.35%"
"Apr 06, 2017","10.2088","10.1907","10.2770","10.1789","0.17%"
"Apr 05, 2017","10.1917","10.1594","10.2079","10.1190","0.32%"
"Apr 04, 2017","10.1593","10.0760","10.2079","10.0671","0.84%"
"Apr 03, 2017","10.0750","10.0348","10.0922","9.9899","0.42%"
"Mar 31, 2017","10.0333","9.9941","10.0521","9.9781","0.39%"
"Mar 30, 2017","9.9941","10.0091","10.0776","9.9888","-0.15%"
"Mar 29, 2017","10.0092","10.0420","10.0546","10.0013","-0.34%"
"Mar 28, 2017","10.0438","10.0448","10.1077","10.0247","0.02%"
"Mar 27, 2017","10.0421","10.0472","10.1184","10.0267","0.05%"
"Mar 24, 2017","10.0373","10.1215","10.1265","10.0206","-0.82%"
"Mar 23, 2017","10.1202","10.0525","10.1314","10.0274","0.69%"
"Mar 22, 2017","10.0506","10.0509","10.1311","10.0416","-0.01%"
"Mar 21, 2017","10.0517","9.9029","10.0758","9.8956","1.51%"
"Mar 20, 2017","9.9019","10.0247","10.0449","9.8727","-1.15%"
"Mar 17, 2017","10.0168","9.9619","10.0404","9.9422","0.55%"
"Mar 16, 2017","9.9618","9.9529","10.0152","9.9337","0.08%"
"Mar 15, 2017","9.9543","10.0234","10.0627","9.9450","-0.68%"
"Mar 14, 2017","10.0220","9.9900","10.0434","9.9712","0.29%"
"Mar 13, 2017","9.9930","10.0064","10.0392","9.9804","-0.18%"
"Mar 10, 2017","10.0114","10.0904","10.0988","9.9990","-0.80%"
"Mar 09, 2017","10.0926","10.0991","10.1305","10.0653","-0.09%"
"Mar 08, 2017","10.1018","10.0975","10.1155","10.0511","0.07%"
"Mar 07, 2017","10.0950","10.1441","10.1601","10.0587","-0.48%"
"Mar 06, 2017","10.1432","10.1058","10.1912","10.1029","0.36%"
"Mar 03, 2017","10.1067","10.0592","10.1488","10.0387","0.48%"
"Mar 02, 2017","10.0583","10.0244","10.0741","9.9872","0.32%"
"Mar 01, 2017","10.0262","10.0854","10.0976","10.0044","-0.62%"
"Feb 28, 2017","10.0886","10.0706","10.1214","10.0237","0.22%"
"Feb 27, 2017","10.0665","10.0788","10.1299","10.0363","-0.10%"
"Feb 24, 2017","10.0767","10.0567","10.1014","9.9890","0.13%"
"Feb 23, 2017","10.0634","10.0480","10.0933","10.0182","0.15%"
"Feb 22, 2017","10.0488","10.0541","10.1379","10.0296","-0.04%"
"Feb 21, 2017","10.0532","10.1257","10.1416","10.0418","-0.73%"
"Feb 20, 2017","10.1271","10.1942","10.2065","10.1175","-0.67%"
"Feb 17, 2017","10.1951","10.0844","10.2339","10.0729","1.09%"
"Feb 16, 2017","10.0852","9.9461","10.1100","9.9314","1.42%"
"Feb 15, 2017","9.9442","9.9680","10.0206","9.9208","-0.23%"
"Feb 14, 2017","9.9675","10.1074","10.1260","9.9581","-1.39%"
"Feb 13, 2017","10.1078","10.1177","10.1479","10.0555","-0.20%"
"Feb 10, 2017","10.1276","10.1622","10.1847","10.0947","-0.35%"
"Feb 09, 2017","10.1631","10.2308","10.2566","10.1315","-0.65%"
"Feb 08, 2017","10.2292","10.1739","10.2499","10.1641","0.54%"
"Feb 07, 2017","10.1739","10.1543","10.2526","10.1318","0.15%"
"Feb 06, 2017","10.1588","10.1301","10.1760","10.0895","0.57%"
"Feb 03, 2017","10.1017","10.1423","10.1960","10.0794","-0.40%"
"Feb 02, 2017","10.1423","10.1869","10.2109","10.1214","-0.44%"
"Feb 01, 2017","10.1869","10.2101","10.2399","10.1540","-0.22%"
"Jan 31, 2017","10.2092","10.2898","10.2993","10.1769","-0.78%"
"Jan 30, 2017","10.2897","10.2350","10.3221","10.2297","0.45%"
"Jan 27, 2017","10.2435","10.2330","10.2531","10.1601","0.07%"
